18-12-2023;16:2:30;22.61;36.00;0;9
18-12-2023;16:4:22;22.67;36.00;0;9
18-12-2023;16:6:15;22.61;36.00;0;9
18-12-2023;16:8:7;22.64;36.00;0;9
18-12-2023;16:10:3;22.67;36.00;0;9
18-12-2023;16:11:52;22.72;36.00;0;9
18-12-2023;16:13:45;22.94;35.00;0;9
18-12-2023;16:15:37;23.17;35.00;0;9
18-12-2023;16:17:44;23.22;35.00;0;9
18-12-2023;16:19:22;23.31;34.00;0;9
18-12-2023;16:21:15;23.33;34.00;0;9
18-12-2023;16:23:10;23.33;34.00;0;9
18-12-2023;16:25:0;23.33;34.00;0;9
18-12-2023;16:26:53;23.33;34.00;0;9
18-12-2023;16:28:45;23.33;35.00;0;9
18-12-2023;16:30:38;23.31;35.00;0;9
18-12-2023;16:32:30;23.28;35.00;0;9
18-12-2023;16:35:22;23.22;35.00;0;9
18-12-2023;16:36:29;23.17;35.00;0;9
18-12-2023;16:38:8;23.17;35.00;0;9
18-12-2023;16:39:50;0.00;0.00;0;0
18-12-2023;16:46:34;23.10;35.00;0;9
18-12-2023;16:49:25;23.06;36.00;0;9
18-12-2023;16:51:15;23.06;36.00;0;9
18-12-2023;16:53:8;23.00;35.00;0;9
18-12-2023;16:55:0;23.00;35.00;0;9
18-12-2023;16:57:7;22.94;34.00;0;9
18-12-2023;0:0:16;20.69;39.00;0;9
18-12-2023;0:3:4;20.72;39.00;0;9
18-12-2023;0:5:53;20.72;39.00;0;9
18-12-2023;0:7:1;20.72;39.00;0;9
18-12-2023;0:9:38;20.72;39.00;0;9
18-12-2023;0:11:34;20.72;39.00;0;9
18-12-2023;0:13:23;20.72;39.00;0;9
18-12-2023;0:15:16;20.72;39.00;0;9
18-12-2023;0:17:8;20.72;39.00;0;9
18-12-2023;0:19:57;20.72;39.00;0;9
18-12-2023;0:22:46;20.72;39.00;0;9
18-12-2023;0:23:53;20.72;39.00;0;9
18-12-2023;0:25:37;20.72;39.00;0;9
18-12-2023;0:26:31;20.72;39.00;0;9
18-12-2023;0:28:23;20.72;39.00;0;9
18-12-2023;0:30:16;20.70;39.00;0;9
18-12-2023;0:32:8;20.72;39.00;0;9
18-12-2023;0:33:16;20.72;39.00;0;9
18-12-2023;0:34:57;20.72;39.00;0;9
18-12-2023;0:36:52;20.72;40.00;0;9
18-12-2023;0:38:45;20.72;39.00;0;9
18-12-2023;0:40:35;20.72;40.00;0;9
18-12-2023;0:42:27;20.72;40.00;0;9
18-12-2023;0:44:20;20.72;40.00;0;9
18-12-2023;0:46:12;20.72;40.00;0;9
18-12-2023;0:49:1;20.72;40.00;0;9
18-12-2023;0:50:11;20.72;40.00;0;9
18-12-2023;0:51:52;20.72;40.00;0;9
18-12-2023;0:53:42;20.72;40.00;0;9
18-12-2023;0:56:31;20.67;39.00;0;9
18-12-2023;0:59:31;20.67;39.00;0;9
18-12-2023;1:1:12;20.67;39.00;0;9
18-12-2023;1:3:16;20.67;39.00;0;9
18-12-2023;1:5:0;20.67;40.00;0;9
18-12-2023;1:6:50;20.67;39.00;0;9
18-12-2023;1:8:42;20.61;39.00;0;9
18-12-2023;1:10:35;20.58;39.00;0;9
18-12-2023;1:12:27;20.56;39.00;0;9
18-12-2023;1:14:20;20.50;39.00;0;9
18-12-2023;1:16:15;20.44;39.00;0;9
18-12-2023;1:18:8;20.44;39.00;0;9
18-12-2023;1:19:57;20.44;39.00;0;9
18-12-2023;1:21:50;20.39;39.00;0;9
18-12-2023;1:23:42;20.33;39.00;0;9
18-12-2023;1:25:35;20.33;39.00;0;9
18-12-2023;1:27:27;20.33;39.00;0;9
18-12-2023;1:29:23;20.33;39.00;0;9
18-12-2023;1:31:15;20.28;39.00;0;9
18-12-2023;1:33:5;20.28;39.00;0;9
18-12-2023;1:34:1;20.28;39.00;0;9
18-12-2023;1:35:54;20.24;39.00;0;9
