12-3-2024;0:1:9;0.43;72.60;24.03;237;25.75;245;-77;Ok
12-3-2024;0:3:43;0.44;72.60;21.61;233;24.14;242;-77;Ok
12-3-2024;0:5:28;0.33;73.10;18.51;232;19.31;230;-76;Ok
12-3-2024;0:7:59;0.29;72.90;22.13;229;24.14;237;-77;Ok
12-3-2024;0:10:33;0.33;72.20;23.34;224;24.14;230;-77;Ok
12-3-2024;0:11:24;0.33;72.00;20.92;230;22.53;232;-77;Ok
12-3-2024;0:12:28;0.33;72.20;21.73;222;22.53;219;-77;Ok
12-3-2024;0:14:49;0.44;72.10;31.04;227;33.80;230;-76;Ok
12-3-2024;0:16:31;0.54;73.00;31.82;224;35.41;222;-76;Ok
12-3-2024;0:18:27;0.67;73.10;35.00;226;38.62;226;-77;Ok
12-3-2024;0:21:39;0.69;73.20;36.37;226;40.23;228;-77;Ok
12-3-2024;0:24:13;0.67;74.60;28.16;228;30.58;230;-77;Ok
12-3-2024;0:25:58;0.67;75.90;26.55;247;27.36;243;-77;Ok
12-3-2024;0:27:38;0.85;75.40;29.18;243;35.41;242;-78;Ok
12-3-2024;0:29:20;0.89;74.60;29.77;250;33.80;245;-77;Ok
12-3-2024;0:31:3;0.94;74.20;26.02;249;28.97;259;-76;Ok
12-3-2024;0:32:48;0.94;73.20;35.81;256;38.62;255;-77;Ok
12-3-2024;0:34:41;1.00;73.80;26.29;246;28.97;254;-77;Ok
12-3-2024;0:37:14;0.94;74.10;28.65;256;30.58;253;-77;Ok
12-3-2024;0:39:38;0.89;75.10;24.14;251;25.75;253;-77;Ok
12-3-2024;0:41:18;0.89;75.10;22.53;250;24.14;261;-78;Ok
12-3-2024;0:43:11;0.89;75.10;21.73;254;24.14;247;-78;Ok
12-3-2024;0:44:43;0.89;75.20;22.71;253;24.14;254;-76;Ok
12-3-2024;0:45:44;0.89;75.20;25.75;256;27.36;257;-77;Ok
12-3-2024;0:48:8;0.89;74.60;23.34;248;27.36;249;-77;Ok
12-3-2024;0:49:50;0.89;73.50;23.07;253;24.14;258;-77;Ok
12-3-2024;0:50:44;0.89;73.60;20.12;258;20.92;259;-78;Ok
12-3-2024;0:52:27;0.89;72.60;22.53;254;22.53;259;-77;Ok
12-3-2024;0:54:58;0.89;73.00;19.75;250;20.92;253;-78;Ok
12-3-2024;0:56:40;0.87;73.60;19.58;249;22.53;249;-76;Ok
12-3-2024;0:58:26;0.83;73.40;16.09;256;16.09;257;-77;Ok
12-3-2024;1:0:57;0.83;73.00;19.10;256;22.53;255;-78;Ok
12-3-2024;1:2:39;0.86;73.50;13.17;261;14.48;265;-76;Ok
12-3-2024;1:4:22;0.83;73.50;15.83;268;16.09;270;-77;Ok
12-3-2024;1:6:4;0.78;73.40;15.59;265;17.70;267;-76;Ok
12-3-2024;1:8:0;0.78;72.40;17.70;260;17.70;269;-76;Ok
12-3-2024;1:9:29;0.78;71.70;13.46;256;14.48;262;-77;Ok
12-3-2024;1:11:12;0.83;71.60;12.61;244;12.87;250;-76;Ok
12-3-2024;1:12:54;0.78;71.90;14.89;236;16.09;234;-77;Ok
12-3-2024;1:14:37;0.72;72.00;15.59;246;16.09;243;-77;Ok
12-3-2024;1:16:19;0.72;72.00;13.90;259;16.09;261;-77;Ok
12-3-2024;1:18:2;0.72;72.10;14.48;266;16.09;267;-77;Ok
12-3-2024;1:19:44;0.72;72.10;14.89;263;16.09;258;-78;Ok
12-3-2024;1:22:18;0.67;72.10;15.65;263;17.70;263;-77;Ok
12-3-2024;1:24:3;0.78;71.50;16.90;260;17.70;261;-78;Ok
12-3-2024;1:25:53;0.83;71.70;16.50;264;17.70;267;-77;Ok
12-3-2024;1:26:37;0.78;71.50;18.11;261;19.31;265;-78;Ok
12-3-2024;1:28:17;0.80;72.50;16.78;260;17.70;255;-77;Ok
12-3-2024;1:29:59;0.78;74.30;21.46;266;25.75;267;-77;Ok
12-3-2024;1:31:42;0.89;74.30;22.73;259;24.14;262;-78;Ok
12-3-2024;1:34:16;0.88;73.60;28.26;262;32.19;265;-77;Ok
12-3-2024;1:36:49;0.87;73.00;24.14;258;27.36;253;-77;Ok
12-3-2024;1:38:42;0.83;72.60;28.16;268;30.58;270;-77;Ok
12-3-2024;1:41:6;0.86;72.70;30.87;266;37.01;267;-77;Ok
12-3-2024;1:42:48;0.86;73.10;27.51;266;28.97;263;-78;Ok
12-3-2024;1:44:31;0.89;73.40;30.58;267;33.80;261;-77;Ok
12-3-2024;1:47:5;0.85;73.00;25.29;268;27.36;266;-77;Ok
12-3-2024;1:48:9;0.78;72.30;25.75;274;27.36;265;-77;Ok
12-3-2024;1:50:40;0.78;71.10;23.60;269;28.97;273;-77;Ok
12-3-2024;1:52:15;0.72;71.90;18.51;267;19.31;270;-77;Ok
12-3-2024;1:53:16;0.78;71.90;25.21;271;27.36;269;-77;Ok
12-3-2024;1:55:40;0.78;72.70;19.31;275;20.92;275;-76;Ok
12-3-2024;1:57:22;0.72;73.20;22.53;270;24.14;270;-77;Ok
12-3-2024;1:59:5;0.72;72.70;16.90;275;17.70;273;-76;Ok
12-3-2024;2:1:36;0.76;72.10;18.51;274;20.92;277;-77;Ok
12-3-2024;2:4:10;0.78;72.10;16.63;271;17.70;271;-78;Ok
12-3-2024;2:5:55;0.78;71.90;17.70;266;17.70;274;-77;Ok
12-3-2024;2:7:35;0.81;71.50;18.32;271;20.92;271;-77;Ok
