08/03/2024;1:04:48;1.06;95.90;18.11;317;19.31;321;-74;
08/03/2024;1:07:22;0.94;95.90;15.59;314;17.70;321;-73;
08/03/2024;1:09:55;0.89;95.90;16.09;312;16.09;317;-74;
08/03/2024;1:11:38;0.86;96.10;14.69;313;16.09;316;-74;
08/03/2024;1:12:42;0.89;96.10;14.48;314;14.48;313;-74;
08/03/2024;1:15:03;0.89;96.30;14.84;313;16.09;317;-74;
08/03/2024;1:16:48;0.89;96.20;16.09;312;17.70;317;-74;
08/03/2024;1:18:30;1.00;96.40;16.90;318;17.70;314;-73;
08/03/2024;1:21:02;1.00;96.20;19.51;318;20.92;317;-73;
08/03/2024;1:22:44;1.00;96.20;19.85;312;20.92;314;-73;
08/03/2024;1:24:27;1.06;96.30;21.99;318;22.53;321;-76;
08/03/2024;1:27:11;1.17;96.60;20.92;319;22.53;317;-76;
08/03/2024;1:28:43;1.28;96.60;19.04;313;19.31;316;-76;
08/03/2024;1:30:28;1.28;96.40;20.38;321;20.92;320;-76;
08/03/2024;1:32:10;1.22;96.40;17.70;318;19.31;318;-76;
08/03/2024;1:33:02;1.22;96.40;16.63;309;17.70;308;-76;
08/03/2024;1:34:55;1.22;96.40;20.38;316;20.92;314;-76;
08/03/2024;1:37:15;1.22;96.40;16.09;323;17.70;322;-76;
08/03/2024;1:39:01;1.22;96.30;20.12;330;20.92;332;-76;
08/03/2024;1:41:32;1.12;96.40;18.71;327;20.92;333;-75;
08/03/2024;1:43:14;1.17;96.40;18.02;330;19.31;329;-76;
08/03/2024;1:44:59;1.17;96.40;19.31;334;19.31;332;-76;
08/03/2024;1:47:31;1.17;96.40;16.09;316;19.31;325;-75;
08/03/2024;1:49:13;1.28;96.60;20.19;315;24.14;321;-76;
08/03/2024;1:50:56;1.33;96.60;15.83;316;17.70;318;-76;
08/03/2024;1:52:41;1.33;96.30;13.68;321;14.48;318;-76;
08/03/2024;1:55:12;1.25;96.30;13.90;308;14.48;306;-76;
08/03/2024;1:56:54;1.22;96.40;14.48;310;16.09;310;-76;
08/03/2024;1:59:28;1.22;96.40;16.90;312;19.31;312;-76;
08/03/2024;2:01:23;1.28;96.40;14.89;308;16.09;308;-75;
08/03/2024;2:03:55;1.28;96.30;14.75;310;16.09;312;-75;
08/03/2024;2:05:40;1.28;96.40;13.20;294;16.09;306;-75;
08/03/2024;2:08:01;1.28;96.40;14.08;298;16.09;308;-75;
08/03/2024;2:09:43;1.28;96.30;14.05;299;14.48;302;-75;
08/03/2024;2:11:28;1.33;96.30;12.87;290;12.87;290;-74;
08/03/2024;2:13:08;1.28;96.30;13.68;299;14.48;305;-74;
08/03/2024;2:14:51;1.33;96.40;12.67;302;14.48;304;-74;
08/03/2024;2:16:33;1.33;96.30;8.05;305;9.66;301;-74;
08/03/2024;2:18:18;1.33;96.30;12.87;316;12.87;318;-74;
08/03/2024;2:20:01;1.33;96.30;10.06;316;11.27;317;-75;
08/03/2024;2:22:32;1.28;96.30;11.43;323;12.87;332;-76;
08/03/2024;2:24:15;1.33;96.20;12.07;315;14.48;321;-76;
08/03/2024;2:26:07;1.28;96.30;11.27;313;11.27;316;-75;
08/03/2024;2:28:31;1.24;96.30;10.96;306;12.87;314;-76;
08/03/2024;2:30:13;1.28;96.40;10.73;318;12.87;322;-76;
08/03/2024;2:31:58;1.22;96.40;8.85;311;9.66;310;-76;
08/03/2024;2:35:21;1.18;96.30;10.46;329;12.87;330;-76;
08/03/2024;2:37:55;1.11;96.30;11.53;333;12.87;338;-76;
08/03/2024;2:38:56;1.11;96.10;11.67;331;12.87;330;-76;
08/03/2024;2:41:20;1.06;96.20;10.46;321;12.87;313;-76;
08/03/2024;2:43:02;1.06;96.20;14.94;321;16.09;321;-76;
08/03/2024;2:44:45;1.06;96.20;12.07;316;12.87;320;-76;
08/03/2024;2:47:18;1.06;96.30;15.09;313;17.70;314;-76;
08/03/2024;2:48:22;1.06;96.30;16.09;320;16.09;320;-77;
08/03/2024;2:50:46;1.06;96.30;13.20;323;14.48;328;-76;
08/03/2024;2:52:28;1.06;96.20;15.29;315;16.09;314;-76;
08/03/2024;2:54:01;1.00;96.20;15.45;309;17.70;316;-76;
08/03/2024;2:55:54;0.94;96.20;16.32;318;17.70;316;-76;
08/03/2024;2:57:33;0.89;96.40;14.48;318;16.09;318;-76;
08/03/2024;2:59:19;0.89;96.30;17.70;328;17.70;325;-76;
08/03/2024;3:01:50;0.89;96.30;18.13;320;20.92;324;-76;
08/03/2024;3:03:32;0.89;96.40;19.92;325;20.92;328;-76;
08/03/2024;3:05:15;0.86;96.20;21.52;330;22.53;332;-76;
08/03/2024;3:07:49;0.83;96.40;22.93;334;24.14;332;-76;
08/03/2024;3:09:31;0.83;96.20;20.92;337;22.53;334;-76;
08/03/2024;3:11:14;0.83;96.30;20.92;337;20.92;340;-76;
08/03/2024;3:12:59;0.83;96.30;18.51;340;19.31;340;-76;
08/03/2024;3:15:30;0.85;96.30;19.51;338;20.92;341;-76;
08/03/2024;3:17:12;0.83;96.30;19.17;334;20.92;329;-76;
08/03/2024;3:19:46;0.83;96.30;18.51;338;20.92;348;-76;
08/03/2024;3:21:41;0.83;96.30;21.73;339;22.53;338;-76;
08/03/2024;3:23:11;0.78;96.30;19.31;333;20.92;334;-76;
08/03/2024;3:24:54;0.83;96.30;20.92;337;22.53;341;-76;
08/03/2024;3:25:55;0.83;96.30;16.50;335;17.70;333;-76;
08/03/2024;3:28:19;0.83;96.30;20.82;335;22.53;337;-76;
08/03/2024;3:30:01;0.83;96.30;21.07;332;22.53;336;-76;
08/03/2024;3:31:46;0.83;96.30;20.12;330;20.92;328;-76;
08/03/2024;3:33:26;0.78;96.30;21.73;331;22.53;334;-76;
08/03/2024;3:35:22;0.78;96.30;21.99;336;22.53;337;-76;
08/03/2024;3:36:51;0.75;96.40;22.85;333;25.75;333;-76;
08/03/2024;3:38:44;0.72;96.30;21.73;332;24.14;330;-76;
08/03/2024;3:40:19;0.72;96.30;21.73;332;22.53;340;-76;
08/03/2024;3:41:59;0.74;96.40;22.75;334;24.14;340;-76;
08/03/2024;3:43:41;0.78;96.40;21.07;333;22.53;337;-76;
08/03/2024;3:45:24;0.78;96.50;22.53;340;24.14;344;-77;
08/03/2024;3:47:06;0.78;96.40;20.35;335;20.92;336;-76;
08/03/2024;3:49:40;0.81;96.50;19.90;336;22.53;340;-76;
08/03/2024;3:51:23;0.83;96.40;19.58;338;20.92;336;-76;
08/03/2024;3:53:15;0.78;96.40;18.11;346;19.31;345;-76;
08/03/2024;3:54:48;0.76;96.40;20.06;335;20.92;342;-76;
08/03/2024;3:56:30;0.72;96.40;20.63;341;24.14;341;-76;
08/03/2024;3:58:13;0.72;96.40;24.68;336;25.75;340;-75;
08/03/2024;3:59:58;0.78;96.50;22.53;335;22.53;332;-76;
08/03/2024;4:02:29;0.78;96.50;19.90;333;22.53;337;-76;
08/03/2024;4:04:11;0.83;96.50;23.82;331;25.75;333;-76;
08/03/2024;4:06:45;0.89;96.50;21.78;336;25.75;337;-77;
08/03/2024;4:08:28;0.89;96.50;23.34;337;25.75;342;-76;
08/03/2024;4:10:10;0.89;96.50;21.80;337;24.14;342;-77;
08/03/2024;4:11:53;1.00;96.70;20.38;332;22.53;337;-76;
08/03/2024;4:13:35;1.00;96.70;20.12;337;20.92;337;-76;
08/03/2024;4:15:18;1.03;96.70;20.34;337;22.53;345;-76;
08/03/2024;4:17:54;0.94;96.70;22.53;332;22.53;328;-76;
08/03/2024;4:19:44;1.00;96.70;20.92;340;22.53;337;-76;
08/03/2024;4:22:08;1.06;96.70;20.22;332;22.53;338;-76;
08/03/2024;4:23:50;1.06;96.60;20.38;334;20.92;332;-76;
08/03/2024;4:25:33;1.06;96.60;19.11;336;20.92;338;-76;
08/03/2024;4:28:07;1.06;96.50;19.85;336;22.53;345;-76;
08/03/2024;4:29:49;1.06;96.60;21.99;337;22.53;338;-76;
08/03/2024;4:32:23;1.00;96.60;19.92;340;20.92;344;-76;
08/03/2024;4:33:24;1.00;96.60;19.71;342;20.92;341;-76;
08/03/2024;4:34:57;1.06;96.50;17.13;342;20.92;341;-76;
08/03/2024;4:36:39;1.06;96.60;18.99;348;20.92;351;-76;
08/03/2024;4:38:22;1.11;96.60;17.97;344;19.31;346;-76;
08/03/2024;4:40:07;1.17;96.60;17.70;348;17.70;349;-76;
08/03/2024;4:41:47;1.17;96.60;16.19;281;19.31;351;-76;
08/03/2024;4:44:20;1.22;96.80;17.83;322;20.92;351;-76;
08/03/2024;4:47:45;1.28;96.60;17.54;178;19.31;351;-76;
08/03/2024;4:48:50;1.28;96.80;16.09;180;16.09;9;-76;
08/03/2024;4:50:19;1.33;96.80;14.94;203;16.09;10;-76;
08/03/2024;4:52:02;1.39;96.80;16.36;120;17.70;342;-76;
08/03/2024;4:53:47;1.44;96.70;15.56;349;16.09;351;-77;
08/03/2024;4:56:10;1.44;96.60;18.02;344;19.31;351;-76;
08/03/2024;4:58:00;1.44;96.60;16.42;215;17.70;351;-77;
08/03/2024;5:00:37;1.50;96.60;16.09;263;17.70;351;-76;
08/03/2024;5:02:17;1.50;96.70;18.41;333;20.92;336;-76;
08/03/2024;5:04:10;1.56;96.60;18.91;341;19.31;336;-76;
08/03/2024;5:05:42;1.56;96.90;21.10;331;24.14;345;-76;
08/03/2024;5:08:16;1.65;96.90;20.35;325;24.14;324;-77;
08/03/2024;5:09:58;1.67;96.80;20.76;334;22.53;333;-76;
08/03/2024;5:11:41;1.67;96.90;21.19;334;22.53;330;-77;
08/03/2024;5:13:23;1.72;96.90;22.40;326;27.36;334;-76;
08/03/2024;5:15:57;1.72;96.70;21.07;329;22.53;332;-76;
08/03/2024;5:17:39;1.78;96.70;20.92;333;22.53;333;-77;
08/03/2024;5:19:24;1.78;96.70;16.09;329;16.09;329;-76;
08/03/2024;5:21:56;1.79;96.70;19.82;329;22.53;334;-76;
08/03/2024;5:23:38;1.78;96.70;18.14;333;20.92;338;-76;
08/03/2024;5:25:21;1.83;96.70;19.31;336;20.92;337;-76;
08/03/2024;5:27:06;1.83;96.70;18.51;329;19.31;330;-76;
08/03/2024;5:28:59;1.89;96.90;14.48;330;14.48;329;-76;
08/03/2024;5:30:28;1.94;96.90;13.68;321;16.09;328;-77;
08/03/2024;5:32:21;1.94;96.90;16.50;330;17.70;333;-77;
08/03/2024;5:33:53;1.94;96.80;14.89;326;16.09;326;-76;
08/03/2024;5:35:36;1.94;96.90;17.17;330;17.70;330;-77;
08/03/2024;5:37:21;1.94;96.90;18.78;330;19.31;329;-75;
08/03/2024;5:39:03;2.00;96.80;16.90;331;17.70;336;-75;
08/03/2024;5:40:46;2.00;96.80;17.70;331;19.31;332;-75;
08/03/2024;5:43:17;2.06;96.80;17.10;330;17.70;332;-75;
08/03/2024;5:45:00;2.06;96.80;17.43;331;17.70;332;-75;
08/03/2024;5:46:52;2.17;96.80;14.48;330;16.09;330;-75;
08/03/2024;5:49:16;2.17;96.80;16.19;331;17.70;330;-75;
08/03/2024;5:50:58;2.17;96.70;13.95;331;14.48;341;-75;
08/03/2024;5:52:41;2.17;96.70;17.10;336;19.31;338;-75;
08/03/2024;5:55:15;2.22;96.70;16.40;330;17.70;348;-75;
08/03/2024;5:56:57;2.22;96.70;16.97;328;17.70;330;-75;
08/03/2024;5:59:33;2.33;97.00;17.70;329;17.70;330;-75;
08/03/2024;6:01:13;2.36;96.90;14.78;335;16.09;336;-75;
08/03/2024;6:02:17;2.39;96.90;16.09;333;16.09;328;-75;
08/03/2024;6:03:47;2.39;96.90;16.82;329;17.70;336;-75;
08/03/2024;6:05:30;2.50;96.80;15.56;329;16.09;333;-75;
08/03/2024;6:07:15;2.50;96.80;18.51;333;19.31;332;-75;
08/03/2024;6:09:08;2.44;96.80;19.31;333;20.92;329;-75;
08/03/2024;6:11:31;2.44;96.90;17.38;329;19.31;332;-75;
08/03/2024;6:13:14;2.44;96.80;17.70;325;17.70;324;-75;
08/03/2024;6:15:45;2.44;96.70;17.82;325;19.31;326;-77;
08/03/2024;6:17:27;2.47;96.70;20.34;327;20.92;324;-77;
08/03/2024;6:19:12;2.50;96.80;17.70;330;17.70;328;-77;
08/03/2024;6:20:52;2.56;96.80;20.52;331;20.92;333;-77;
08/03/2024;6:23:26;2.58;96.90;20.78;333;22.53;338;-76;
08/03/2024;6:24:17;2.61;96.90;20.56;330;22.53;333;-77;
08/03/2024;6:26:00;2.67;96.90;18.91;329;20.92;334;-77;
08/03/2024;6:28:34;2.72;96.90;20.92;325;22.53;325;-77;
08/03/2024;6:30:16;2.78;96.80;19.31;325;20.92;328;-77;
08/03/2024;6:31:59;2.78;96.80;20.65;326;20.92;326;-75;
08/03/2024;6:33:44;2.78;96.90;19.31;325;19.31;322;-74;
08/03/2024;6:36:15;2.79;96.80;17.20;321;17.70;328;-74;
08/03/2024;6:38:08;2.78;96.70;15.02;320;16.09;326;-73;
08/03/2024;6:39:42;2.72;96.70;16.09;318;16.09;316;-78;
08/03/2024;6:42:14;2.74;96.70;14.38;315;17.70;317;-78;
08/03/2024;6:43:56;2.78;96.70;14.81;322;16.09;321;-77;
08/03/2024;6:45:39;2.78;96.70;15.77;316;17.70;317;-77;
08/03/2024;6:48:23;2.80;96.70;16.18;317;20.92;317;-77;
08/03/2024;6:49:17;2.83;97.00;15.02;319;16.09;330;-77;
08/03/2024;6:51:37;2.78;96.70;15.77;324;17.70;320;-78;
08/03/2024;6:53:23;2.72;96.60;16.90;325;17.70;325;-77;
08/03/2024;6:55:54;2.75;96.70;15.19;328;16.09;332;-77;
08/03/2024;6:57:36;2.78;96.70;13.20;330;14.48;326;-77;
08/03/2024;6:59:32;2.78;96.60;17.70;335;17.70;328;-77;
08/03/2024;7:01:53;2.83;96.90;15.60;333;19.31;333;-77;
08/03/2024;7:03:35;2.86;96.90;18.19;329;19.31;334;-77;
08/03/2024;7:05:18;2.94;96.90;19.04;331;20.92;333;-77;
08/03/2024;7:07:03;2.94;96.90;17.70;334;17.70;338;-78;
08/03/2024;7:09:34;3.00;96.80;14.99;340;16.09;345;-77;
08/03/2024;7:11:16;3.00;96.80;12.87;338;14.48;334;-77;
08/03/2024;7:12:59;3.06;96.70;13.79;336;16.09;338;-77;
08/03/2024;7:15:33;3.11;96.70;14.78;340;16.09;344;-77;
08/03/2024;7:18:06;3.11;96.70;14.98;343;16.09;351;-77;
08/03/2024;7:19:51;3.11;96.60;10.46;180;11.27;351;-76;
08/03/2024;7:22:23;2.82;96.40;14.69;134;16.09;351;-77;
08/03/2024;7:25:07;2.72;96.40;14.02;298;16.09;348;-77;
08/03/2024;7:27:30;2.61;96.40;16.31;165;19.31;351;-77;
08/03/2024;7:29:13;2.56;96.40;14.62;291;16.09;351;-77;
08/03/2024;7:30:55;2.61;96.60;14.05;223;14.48;351;-77;
08/03/2024;7:32:38;2.61;96.60;15.45;281;17.70;9;-77;
08/03/2024;7:34:20;2.72;96.50;17.30;340;17.70;349;-78;
08/03/2024;7:36:16;2.78;96.60;16.50;345;20.92;342;-77;
08/03/2024;7:38:37;2.83;96.50;15.83;343;16.09;338;-77;
08/03/2024;7:39:30;2.78;96.50;16.09;343;17.70;338;-78;
08/03/2024;7:41:10;2.78;96.50;18.41;337;19.31;334;-77;
08/03/2024;7:43:44;2.67;96.50;15.38;341;16.09;338;-77;
08/03/2024;7:45:27;2.67;96.50;13.41;345;14.48;337;-77;
08/03/2024;7:47:12;2.67;96.40;18.51;349;19.31;348;-77;
08/03/2024;7:49:43;2.61;96.40;16.40;339;19.31;340;-78;
08/03/2024;7:52:17;2.61;96.60;15.29;346;16.09;351;-78;
08/03/2024;7:54:02;2.61;96.50;12.07;342;12.87;344;-78;
08/03/2024;7:55:42;2.61;96.60;14.64;342;16.09;349;-78;
08/03/2024;7:57:24;2.67;96.50;13.33;297;14.48;349;-78;
08/03/2024;7:59:07;2.67;96.50;16.09;341;17.70;351;-78;
08/03/2024;8:00:52;2.78;96.50;13.68;334;14.48;330;-77;
08/03/2024;8:03:23;2.81;96.40;15.22;318;17.70;351;-77;
08/03/2024;8:05:05;2.78;96.60;15.35;294;16.09;351;-77;
08/03/2024;8:07:01;2.83;96.40;15.45;281;16.09;349;-77;
08/03/2024;8:09:22;2.83;96.60;16.80;261;19.31;9;-77;
08/03/2024;8:11:55;2.83;96.60;15.83;66;16.09;9;-77;
08/03/2024;8:13:41;2.89;96.60;18.51;177;19.31;346;-78;
08/03/2024;8:16:12;2.89;96.50;17.60;134;19.31;9;-77;
08/03/2024;8:18:43;2.93;-1.00;18.78;164;20.92;9;-77;
08/03/2024;8:20:31;2.94;96.30;16.90;180;17.70;351;-77;
08/03/2024;8:23:02;3.00;96.20;16.80;174;19.31;346;-77;
08/03/2024;8:24:44;3.06;96.40;13.52;213;14.48;351;-78;
08/03/2024;8:26:27;3.00;96.30;13.28;95;14.48;351;-78;
08/03/2024;8:29:01;2.97;96.30;18.24;143;20.92;9;-78;
08/03/2024;8:30:43;3.11;96.30;20.28;349;22.53;351;-74;
08/03/2024;8:32:26;3.11;96.30;19.31;122;22.53;9;-74;
08/03/2024;8:34:08;3.11;96.10;26.19;253;28.97;344;-75;
08/03/2024;8:36:42;3.06;96.00;19.90;69;22.53;9;-74;
08/03/2024;8:38:24;2.94;96.00;21.46;9;22.53;9;-74;
08/03/2024;8:40:58;2.89;95.70;18.60;215;20.92;9;-74;
08/03/2024;8:42:41;2.86;95.80;19.31;197;22.53;9;-75;
08/03/2024;8:44:23;2.86;95.80;20.92;340;22.53;345;-74;
08/03/2024;8:46:06;2.83;95.80;18.78;350;19.31;351;-75;
08/03/2024;8:48:39;2.83;96.00;22.53;332;25.75;332;-79;
08/03/2024;8:51:13;2.94;95.90;24.29;330;25.75;332;-78;
08/03/2024;8:53:06;3.00;96.00;21.73;333;22.53;333;-79;
08/03/2024;8:54:41;2.94;95.90;19.85;332;20.92;330;-79;
08/03/2024;8:56:21;2.94;95.90;19.10;330;20.92;340;-78;
08/03/2024;8:58:55;2.94;95.90;19.31;334;19.31;334;-78;
08/03/2024;9:01:31;2.94;95.90;20.52;334;20.92;336;-79;
08/03/2024;9:04:02;3.00;95.90;16.90;332;17.70;330;-78;
08/03/2024;9:05:45;3.00;95.80;19.04;337;20.92;336;-79;
08/03/2024;9:07:37;3.06;95.80;19.71;335;20.92;333;-78;
08/03/2024;9:10:01;3.00;95.60;21.12;328;24.14;336;-78;
08/03/2024;9:11:43;3.00;95.80;17.12;325;19.31;329;-78;
08/03/2024;9:13:26;2.97;95.80;19.11;327;22.53;332;-77;
08/03/2024;9:16:00;2.94;95.80;17.41;325;19.31;330;-76;
08/03/2024;9:18:33;2.94;95.90;20.92;325;24.14;322;-75;
08/03/2024;9:21:07;2.94;95.90;25.46;330;27.36;329;-74;
08/03/2024;9:23:02;2.94;95.90;22.53;337;24.14;344;-79;
08/03/2024;9:24:32;2.94;96.00;21.95;329;25.75;332;-79;
08/03/2024;9:27:09;2.94;96.00;16.90;346;17.70;344;-79;
08/03/2024;9:29:40;2.94;96.00;17.60;335;19.31;337;-79;
08/03/2024;9:31:22;2.89;96.00;21.99;334;22.53;338;-78;
08/03/2024;9:33:05;2.94;96.00;17.17;333;19.31;328;-78;
08/03/2024;9:34:47;2.94;96.00;20.92;329;22.53;329;-79;
08/03/2024;9:36:30;2.91;95.90;17.82;334;20.92;342;-79;
08/03/2024;9:38:12;2.94;95.90;19.63;329;22.53;330;-79;
08/03/2024;9:39:57;2.89;95.90;21.73;333;22.53;338;-78;
08/03/2024;9:41:40;2.89;96.00;19.31;330;19.31;332;-79;
08/03/2024;9:44:11;2.89;96.00;19.02;327;20.92;332;-79;
08/03/2024;9:45:54;2.89;96.00;21.73;325;22.53;325;-78;
08/03/2024;9:47:39;2.83;96.00;20.92;324;22.53;320;-78;
08/03/2024;9:49:19;2.83;96.00;22.53;320;25.75;329;-78;
08/03/2024;9:51:01;2.83;96.10;21.57;314;22.53;314;-78;
08/03/2024;9:52:44;2.78;96.20;19.58;327;20.92;332;-78;
08/03/2024;9:54:29;2.78;96.10;19.31;325;19.31;326;-78;
08/03/2024;9:57:00;2.78;96.20;19.01;321;20.92;328;-78;
08/03/2024;9:58:53;2.78;96.20;20.12;318;22.53;316;-79;
08/03/2024;10:01:16;2.78;96.30;19.90;318;22.53;313;-79;
08/03/2024;10:04:00;2.78;96.30;20.43;315;22.53;312;-79;
08/03/2024;10:05:43;2.78;96.40;18.51;316;20.92;317;-79;
08/03/2024;10:08:06;2.79;96.40;18.21;309;20.92;318;-78;
08/03/2024;10:10:02;2.78;96.30;19.31;319;19.31;316;-78;
08/03/2024;10:12:22;2.83;96.40;22.26;317;24.14;321;-77;
08/03/2024;10:14:08;2.83;96.30;16.90;328;17.70;329;-77;
08/03/2024;10:16:39;2.81;96.30;20.62;327;22.53;330;-77;
08/03/2024;10:18:21;2.83;96.40;21.65;327;24.14;326;-77;
08/03/2024;10:20:06;2.78;96.40;20.12;326;20.92;325;-78;
08/03/2024;10:21:49;2.83;96.50;19.71;320;20.92;320;-77;
08/03/2024;10:23:29;2.83;96.50;24.03;319;25.75;324;-77;
08/03/2024;10:25:11;2.83;96.50;21.07;320;24.14;332;-77;
08/03/2024;10:26:54;2.83;96.40;20.32;315;22.53;309;-77;
08/03/2024;10:29:28;2.78;96.40;20.12;326;20.92;328;-76;
08/03/2024;10:32:01;2.78;96.40;22.85;332;24.14;336;-75;
08/03/2024;10:33:44;2.72;96.30;20.23;328;22.53;329;-75;
08/03/2024;10:34:45;2.78;96.50;21.32;324;22.53;320;-75;
08/03/2024;10:36:18;2.78;96.50;19.60;328;20.92;333;-75;
08/03/2024;10:38:51;2.72;96.30;19.04;327;20.92;322;-75;
08/03/2024;10:40:36;2.72;96.30;21.73;329;22.53;333;-75;
08/03/2024;10:43:08;2.72;96.30;21.12;326;24.14;332;-74;
08/03/2024;10:44:50;2.72;96.40;22.24;326;24.14;326;-74;
08/03/2024;10:46:33;2.72;96.40;22.26;328;24.14;332;-73;
08/03/2024;10:48:15;2.70;96.40;23.50;325;25.75;328;-78;
08/03/2024;10:50:11;2.72;96.40;23.60;331;24.14;333;-79;
08/03/2024;10:51:40;2.69;96.40;24.43;329;27.36;330;-79;
08/03/2024;10:53:23;2.67;96.40;21.46;328;22.53;321;-79;
08/03/2024;10:55:05;2.67;96.40;22.93;327;24.14;328;-79;
08/03/2024;10:57:01;2.72;96.30;20.92;333;22.53;332;-79;
08/03/2024;10:59:22;2.67;96.40;20.38;331;22.53;329;-78;
08/03/2024;11:01:07;2.67;96.40;20.12;332;20.92;332;-79;
08/03/2024;11:02:47;2.67;96.40;20.92;331;24.14;322;-78;
08/03/2024;11:04:29;2.67;96.40;21.28;334;22.53;330;-78;
08/03/2024;11:07:03;2.67;96.30;19.51;334;22.53;338;-78;
08/03/2024;11:09:37;2.67;96.30;20.65;330;22.53;334;-76;
08/03/2024;11:12:10;2.64;96.40;17.26;330;19.31;329;-76;
08/03/2024;11:13:53;2.67;96.50;16.50;329;17.70;324;-76;
08/03/2024;11:14:54;2.67;96.50;19.71;334;20.92;332;-76;
08/03/2024;11:16:27;2.64;96.40;19.79;335;22.53;337;-76;
08/03/2024;11:19:11;2.59;96.40;19.10;329;20.92;332;-76;
08/03/2024;11:20:45;2.56;96.30;18.51;325;19.31;326;-77;
08/03/2024;11:22:25;2.56;96.40;17.33;330;19.31;336;-76;
08/03/2024;11:24:59;2.56;96.40;17.12;329;19.31;330;-77;
08/03/2024;11:26:42;2.57;96.40;18.16;331;20.92;337;-78;
08/03/2024;11:30:07;2.50;96.50;19.41;333;20.92;332;-80;
08/03/2024;11:31:49;2.50;96.50;18.99;329;20.92;337;-79;
08/03/2024;11:33:32;2.50;96.50;20.38;333;22.53;332;-80;
08/03/2024;11:34:33;2.44;96.50;20.12;332;20.92;332;-80;
08/03/2024;11:36:57;2.50;96.50;18.11;331;20.92;318;-80;
08/03/2024;11:38:39;2.53;96.50;17.56;335;19.31;340;-80;
08/03/2024;11:41:16;2.56;96.50;19.31;338;19.31;332;-80;
08/03/2024;11:44:38;2.50;96.60;16.09;328;17.70;328;-80;
08/03/2024;11:46:21;2.56;96.50;18.67;324;19.31;321;-81;
08/03/2024;11:48:54;2.50;96.30;18.51;324;19.31;326;-80;
08/03/2024;11:50:37;2.50;96.30;19.11;328;22.53;332;-79;
08/03/2024;11:52:19;2.47;96.50;15.51;324;17.70;328;-79;
08/03/2024;11:54:02;2.50;96.60;16.09;326;17.70;312;-78;
08/03/2024;11:56:36;2.51;96.60;17.80;325;19.31;326;-78;
08/03/2024;11:58:18;2.56;96.60;19.46;329;20.92;332;-78;
08/03/2024;12:00:01;2.56;96.60;18.78;328;19.31;336;-78;
08/03/2024;12:01:46;2.56;96.60;17.70;327;19.31;322;-79;
08/03/2024;12:03:26;2.56;96.50;17.60;328;22.53;328;-79;
08/03/2024;12:05:08;2.56;96.50;19.47;327;20.92;333;-79;
08/03/2024;12:06:51;2.56;96.50;18.78;333;20.92;332;-79;
08/03/2024;12:09:35;2.56;96.60;20.49;322;25.75;326;-79;
08/03/2024;12:11:58;2.56;96.50;18.87;319;22.53;333;-79;
08/03/2024;12:13:51;2.56;96.60;16.09;320;17.70;318;-79;
