07/03/2024;3:02:24;2.83;96.10;21.32;326;25.75;337;-77;Ok;
07/03/2024;3:04:07;2.83;96.20;23.17;334;28.97;334;-77;Ok;
07/03/2024;3:05:49;2.89;96.20;28.16;328;28.97;330;-77;Ok;
07/03/2024;3:07:34;2.94;96.20;25.75;331;25.75;333;-78;Ok;
07/03/2024;3:10:57;2.94;96.10;23.41;328;25.75;321;-77;Ok;
07/03/2024;3:12:39;2.94;96.10;27.63;329;28.97;326;-77;Ok;
07/03/2024;3:14:24;2.89;96.10;29.77;334;30.58;329;-77;Ok;
07/03/2024;3:16:04;2.90;96.10;26.86;324;30.58;337;-77;Ok;
07/03/2024;3:17:47;2.94;96.10;26.23;328;30.58;325;-77;Ok;
07/03/2024;3:19:32;2.89;96.10;25.75;336;25.75;337;-77;Ok;
07/03/2024;3:22:03;2.89;96.10;28.97;335;30.58;336;-78;Ok;
07/03/2024;3:24:37;2.92;96.10;27.65;335;28.97;334;-77;Ok;
07/03/2024;3:26:19;2.89;96.20;30.58;336;30.58;337;-78;Ok;
07/03/2024;3:28:05;2.89;96.10;26.29;334;27.36;333;-77;Ok;
07/03/2024;3:29:45;2.92;96.10;26.96;334;30.58;330;-77;Ok;
07/03/2024;3:31:27;2.94;96.10;25.91;338;30.58;334;-77;Ok;
07/03/2024;3:33:10;2.94;96.10;27.63;336;28.97;341;-78;Ok;
07/03/2024;3:34:55;2.94;96.10;25.35;342;27.36;348;-78;Ok;
07/03/2024;3:36:35;2.94;96.10;27.94;339;30.58;340;-78;Ok;
07/03/2024;3:39:08;2.94;96.10;25.48;333;30.58;330;-77;Ok;
07/03/2024;3:40:51;2.94;96.10;21.36;335;24.14;329;-78;Ok;
07/03/2024;3:42:33;2.94;96.10;28.09;338;32.19;334;-78;Ok;
07/03/2024;3:44:16;2.94;96.10;25.75;335;30.58;334;-77;Ok;
07/03/2024;3:45:58;2.94;96.10;24.78;332;27.36;321;-78;Ok;
07/03/2024;3:47:43;2.94;96.10;31.38;333;32.19;341;-78;Ok;
07/03/2024;3:51:06;2.94;96.20;25.75;329;28.97;337;-78;Ok;
07/03/2024;3:54:03;2.94;96.20;24.54;329;27.36;322;-78;Ok;
07/03/2024;3:56:13;2.91;96.20;28.54;326;32.19;329;-78;Ok;
07/03/2024;3:57:56;2.89;96.20;30.43;324;32.19;325;-78;Ok;
07/03/2024;3:59:38;2.89;96.10;28.97;325;32.19;328;-78;Ok;
07/03/2024;4:01:24;2.89;96.30;25.75;326;27.36;328;-78;Ok;
07/03/2024;4:03:03;2.89;96.30;24.24;322;28.97;332;-78;Ok;
07/03/2024;4:04:46;2.83;96.20;25.48;328;27.36;328;-78;Ok;
07/03/2024;4:06:31;2.83;96.30;32.19;332;33.80;333;-77;Ok;
07/03/2024;4:08:11;2.83;96.30;29.77;329;30.58;333;-78;Ok;
07/03/2024;4:09:54;2.81;96.30;26.29;326;28.97;322;-77;Ok;
07/03/2024;4:12:40;2.78;96.30;26.72;323;30.58;326;-78;Ok;
07/03/2024;4:14:20;2.72;96.10;28.97;321;32.19;324;-78;Ok;
07/03/2024;4:16:44;2.67;96.10;28.77;322;30.58;329;-77;Ok;
07/03/2024;4:18:26;2.67;96.20;29.77;328;30.58;328;-77;Ok;
07/03/2024;4:19:20;2.67;96.20;28.97;328;28.97;328;-78;Ok;
07/03/2024;4:22:42;2.58;96.20;30.28;329;32.19;330;-77;Ok;
07/03/2024;4:24:25;2.56;96.30;27.20;326;28.97;330;-78;Ok;
07/03/2024;4:26:07;2.50;96.40;26.07;328;27.36;330;-77;Ok;
07/03/2024;4:26:59;2.50;96.30;27.59;329;28.97;332;-78;Ok;
07/03/2024;4:29:32;2.44;96.40;26.15;329;28.97;325;-77;Ok;
07/03/2024;4:31:15;2.42;96.40;24.58;327;30.58;325;-77;Ok;
07/03/2024;4:33:51;2.39;96.40;23.34;325;24.14;321;-78;Ok;
07/03/2024;4:36:22;2.40;96.40;25.75;328;27.36;328;-78;Ok;
07/03/2024;4:38:05;2.39;96.50;26.88;329;27.36;334;-77;Ok;
07/03/2024;4:41:30;2.39;96.50;24.14;326;27.36;329;-77;Ok;
07/03/2024;4:43:26;2.39;96.30;24.94;325;25.75;329;-78;Ok;
07/03/2024;4:45:49;2.39;96.30;21.73;331;22.53;334;-77;Ok;
07/03/2024;4:47:31;2.39;96.30;19.31;318;19.31;317;-78;Ok;
07/03/2024;4:50:54;2.39;96.30;20.92;324;22.53;324;-77;Ok;
07/03/2024;4:52:36;2.39;96.30;18.02;316;19.31;316;-74;Ok;
07/03/2024;4:54:29;2.33;96.30;17.70;319;17.70;312;-74;Ok;
07/03/2024;4:56:53;2.33;96.30;17.80;314;19.31;320;-74;Ok;
07/03/2024;4:58:35;2.33;96.40;17.88;313;19.31;308;-74;Ok;
07/03/2024;5:00:18;2.39;96.30;16.90;324;19.31;320;-74;Ok;
07/03/2024;5:02:51;2.33;96.30;16.09;328;16.09;337;-74;Ok;
07/03/2024;5:05:25;2.28;96.30;19.31;328;20.92;324;-74;Ok;
07/03/2024;5:07:59;2.28;96.40;14.48;324;16.09;341;-74;Ok;
07/03/2024;5:09:41;2.28;96.30;16.76;325;19.31;329;-74;Ok;
07/03/2024;5:12:15;2.24;96.50;17.84;332;19.31;334;-74;Ok;
07/03/2024;5:14:49;2.28;96.50;16.68;337;17.70;344;-76;Ok;
07/03/2024;5:16:44;2.28;96.50;16.09;340;16.09;351;-78;Ok;
07/03/2024;5:19:05;2.26;96.50;15.60;333;16.09;337;-78;Ok;
07/03/2024;5:21:39;2.28;96.50;16.90;336;19.31;333;-78;Ok;
07/03/2024;5:23:21;2.28;96.50;17.97;334;20.92;340;-78;Ok;
07/03/2024;5:25:04;2.28;96.50;16.09;334;17.70;337;-78;Ok;
07/03/2024;5:27:38;2.28;96.50;16.74;327;19.31;325;-78;Ok;
07/03/2024;5:30:12;2.28;96.50;19.51;327;20.92;340;-78;Ok;
07/03/2024;5:32:45;2.28;96.50;19.58;331;20.92;330;-78;Ok;
07/03/2024;5:34:30;2.28;96.50;16.90;338;17.70;338;-78;Ok;
07/03/2024;5:37:02;2.28;96.50;15.40;334;17.70;333;-78;Ok;
07/03/2024;5:38:44;2.28;96.50;17.12;334;19.31;334;-78;Ok;
07/03/2024;5:40:27;2.28;96.50;17.93;333;19.31;334;-78;Ok;
07/03/2024;5:43:00;2.26;96.60;15.77;333;16.09;340;-78;Ok;
07/03/2024;5:46:25;2.26;96.50;14.25;341;16.09;344;-78;Ok;
07/03/2024;5:48:10;2.22;96.50;12.87;347;12.87;349;-78;Ok;
07/03/2024;5:49:50;2.25;96.50;15.65;337;16.09;338;-78;Ok;
07/03/2024;5:51:33;2.22;96.60;14.71;337;16.09;340;-78;Ok;
07/03/2024;5:53:15;2.22;96.50;11.80;346;12.87;342;-78;Ok;
07/03/2024;5:55:00;2.22;96.60;14.48;339;14.48;341;-78;Ok;
07/03/2024;5:56:53;2.22;96.60;12.87;350;12.87;351;-78;Ok;
07/03/2024;5:58:23;2.22;96.50;13.02;348;14.48;349;-78;Ok;
07/03/2024;6:00:05;2.22;96.60;12.87;323;14.48;351;-78;Ok;
07/03/2024;6:01:51;2.22;96.60;16.09;349;16.09;348;-78;Ok;
07/03/2024;6:03:30;2.24;96.60;15.29;197;17.70;351;-78;Ok;
07/03/2024;6:05:13;2.22;96.60;15.61;211;17.70;9;-78;Ok;
07/03/2024;6:06:56;2.22;96.60;16.63;180;17.70;10;-78;Ok;
07/03/2024;6:08:38;2.28;96.60;17.70;180;17.70;9;-78;Ok;
07/03/2024;6:11:12;2.31;96.50;13.68;212;14.48;351;-78;Ok;
07/03/2024;6:12:54;2.33;96.60;13.95;179;14.48;9;-78;Ok;
07/03/2024;6:14:39;2.33;96.50;13.68;180;14.48;351;-78;Ok;
07/03/2024;6:18:02;2.33;96.50;13.79;299;14.48;9;-78;Ok;
07/03/2024;6:19:44;2.33;96.50;13.84;145;16.09;351;-78;Ok;
07/03/2024;6:21:29;2.33;96.70;14.48;180;14.48;351;-78;Ok;
07/03/2024;6:24:01;2.39;96.60;15.79;281;17.70;351;-78;Ok;
07/03/2024;6:25:43;2.39;96.50;13.17;340;14.48;337;-78;Ok;
07/03/2024;6:27:26;2.44;96.60;10.06;51;11.27;351;-78;Ok;
07/03/2024;6:29:08;2.37;96.50;11.57;9;12.87;17;-78;Ok;
07/03/2024;6:31:42;2.28;96.50;9.66;193;11.27;351;-78;Ok;
07/03/2024;6:33:24;2.22;96.60;11.00;350;11.27;349;-78;Ok;
07/03/2024;6:36:26;2.27;-1.00;13.85;9;16.09;10;-78;Ok;
07/03/2024;6:38:32;2.25;96.60;13.17;40;14.48;9;-78;Ok;
07/03/2024;6:40:14;2.28;96.60;12.87;9;14.48;9;-78;Ok;
07/03/2024;6:42:48;2.17;96.60;13.84;20;16.09;26;-78;Ok;
07/03/2024;6:45:22;2.17;96.70;15.95;14;19.31;14;-78;Ok;
07/03/2024;6:47:05;2.22;96.70;15.77;19;17.70;21;-78;Ok;
07/03/2024;6:48:06;2.22;96.70;15.69;17;16.09;17;-78;Ok;
07/03/2024;6:50:30;2.17;96.70;17.80;13;19.31;9;-78;Ok;
07/03/2024;6:52:12;2.17;96.50;18.14;9;19.31;14;-78;Ok;
07/03/2024;6:53:55;2.11;96.50;19.31;9;20.92;9;-78;Ok;
07/03/2024;6:55:50;2.11;96.40;17.01;19;19.31;9;-78;Ok;
07/03/2024;6:57:20;2.17;96.50;14.63;193;16.09;9;-78;Ok;
07/03/2024;6:59:53;2.17;96.50;13.95;12;16.09;10;-78;Ok;
07/03/2024;7:00:45;2.14;96.50;16.70;9;17.70;9;-78;Ok;
07/03/2024;7:01:49;2.11;96.50;15.29;10;16.09;9;-78;Ok;
07/03/2024;7:04:10;2.07;96.50;17.17;9;19.31;9;-77;Ok;
07/03/2024;7:05:52;2.11;96.50;15.56;65;16.09;9;-77;Ok;
07/03/2024;7:07:35;2.17;96.80;14.69;221;16.09;348;-78;Ok;
07/03/2024;7:10:08;2.17;96.70;15.99;324;17.70;351;-78;Ok;
07/03/2024;7:11:51;2.17;96.60;15.83;348;17.70;348;-78;Ok;
07/03/2024;7:14:27;2.22;96.80;17.70;346;17.70;346;-78;Ok;
07/03/2024;7:16:07;2.24;96.60;18.81;283;20.92;351;-78;Ok;
07/03/2024;7:18:41;2.17;96.70;17.54;246;20.92;351;-78;Ok;
07/03/2024;7:20:23;2.22;96.70;18.51;179;19.31;351;-78;Ok;
07/03/2024;7:23:07;2.28;96.80;18.51;346;19.31;348;-78;Ok;
07/03/2024;7:26:25;2.28;96.80;22.53;351;22.53;351;-77;Ok;
07/03/2024;7:28:56;2.22;96.70;22.53;350;24.14;351;-77;Ok;
07/03/2024;7:30:39;2.19;96.70;23.39;345;24.14;351;-77;Ok;
07/03/2024;7:33:15;2.17;96.80;23.34;346;24.14;344;-77;Ok;
07/03/2024;7:35:49;2.22;96.60;24.94;348;25.75;349;-78;Ok;
07/03/2024;7:38:20;2.22;96.60;28.43;348;28.97;351;-77;Ok;
07/03/2024;7:40:02;2.17;96.60;28.43;349;28.97;351;-78;Ok;
07/03/2024;7:43:27;2.17;96.60;27.63;351;28.97;351;-77;Ok;
07/03/2024;7:45:10;2.17;96.60;24.94;344;27.36;348;-78;Ok;
07/03/2024;7:46:52;2.17;96.60;22.85;337;24.14;340;-77;Ok;
07/03/2024;7:48:45;2.22;96.60;24.14;345;24.14;346;-77;Ok;
07/03/2024;7:51:50;2.22;-1.00;22.73;343;24.14;349;-78;Ok;
07/03/2024;7:53:42;2.22;96.60;21.73;348;22.53;351;-78;Ok;
07/03/2024;7:55:25;2.22;96.60;22.68;315;24.14;351;-78;Ok;
07/03/2024;7:58:50;2.22;96.60;25.31;99;27.36;9;-78;Ok;
07/03/2024;8:00:45;2.17;96.60;27.36;9;27.36;9;-77;Ok;
07/03/2024;8:02:18;2.17;96.60;27.36;9;27.36;9;-78;Ok;
07/03/2024;8:03:57;2.17;96.60;24.44;27;25.75;351;-78;Ok;
07/03/2024;8:05:40;2.14;96.60;21.65;39;24.14;9;-78;Ok;
07/03/2024;8:08:14;2.17;96.60;22.04;111;24.14;9;-78;Ok;
07/03/2024;8:10:48;2.18;96.60;21.50;104;24.14;351;-78;Ok;
07/03/2024;8:12:30;2.19;96.60;23.12;9;27.36;9;-78;Ok;
07/03/2024;8:14:23;2.17;96.60;21.32;9;22.53;10;-78;Ok;
07/03/2024;8:15:58;2.17;96.60;18.51;351;19.31;351;-78;Ok;
07/03/2024;8:17:38;2.17;96.60;18.24;119;20.92;9;-78;Ok;
07/03/2024;8:19:23;2.17;96.60;20.12;9;20.92;9;-78;Ok;
07/03/2024;8:21:03;2.17;96.60;18.11;93;19.31;9;-78;Ok;
07/03/2024;8:23:36;2.15;96.60;17.93;9;19.31;9;-78;Ok;
07/03/2024;8:26:10;2.17;96.60;15.77;77;16.09;9;-78;Ok;
07/03/2024;8:27:55;2.22;96.60;16.50;12;17.70;9;-78;Ok;
07/03/2024;8:29:35;2.22;96.60;17.22;9;19.31;9;-78;Ok;
07/03/2024;8:31:18;2.22;96.70;17.80;29;20.92;14;-78;Ok;
07/03/2024;8:33:10;2.22;96.60;18.32;13;19.31;9;-78;Ok;
07/03/2024;8:34:56;2.17;96.60;17.38;14;19.31;14;-78;Ok;
07/03/2024;8:37:16;2.26;96.80;17.06;9;19.31;13;-78;Ok;
07/03/2024;8:39:50;2.28;96.80;15.93;12;19.31;21;-78;Ok;
07/03/2024;8:42:24;2.28;96.80;17.13;31;19.31;9;-78;Ok;
07/03/2024;8:44:20;2.28;96.80;14.48;9;14.48;9;-78;Ok;
07/03/2024;8:45:49;2.31;96.80;12.58;9;14.48;9;-78;Ok;
07/03/2024;8:48:25;2.39;96.80;12.87;10;12.87;11;-78;Ok;
07/03/2024;8:50:57;2.40;96.80;14.08;10;16.09;10;-78;Ok;
07/03/2024;8:53:33;2.44;96.70;12.87;21;12.87;17;-78;Ok;
07/03/2024;8:55:15;2.39;96.60;12.07;9;12.87;9;-78;Ok;
07/03/2024;8:57:47;2.39;96.70;10.19;15;11.27;9;-78;Ok;
07/03/2024;8:59:29;2.44;96.70;12.00;16;14.48;21;-78;Ok;
07/03/2024;9:01:12;2.50;96.70;13.48;22;14.48;22;-77;Ok;
07/03/2024;9:03:45;2.50;96.90;13.20;19;14.48;18;-78;Ok;
07/03/2024;9:06:19;2.44;96.70;11.27;10;11.27;9;-78;Ok;
07/03/2024;9:08:02;2.44;96.70;15.02;16;19.31;23;-78;Ok;
07/03/2024;9:10:35;2.33;96.60;16.24;26;17.70;25;-78;Ok;
07/03/2024;9:13:19;2.40;96.70;17.46;17;19.31;15;-78;Ok;
07/03/2024;9:15:43;2.39;96.60;14.78;26;17.70;17;-78;Ok;
07/03/2024;9:17:38;2.39;96.80;13.68;11;14.48;9;-78;Ok;
07/03/2024;9:19:08;2.44;96.70;12.44;18;14.48;17;-78;Ok;
07/03/2024;9:20:50;2.39;96.80;18.24;26;19.31;31;-78;Ok;
07/03/2024;9:22:36;2.50;96.70;11.27;9;11.27;9;-78;Ok;
07/03/2024;9:24:28;2.50;96.80;13.41;19;14.48;26;-78;Ok;
07/03/2024;9:25:58;2.50;96.70;17.22;23;17.70;27;-78;Ok;
07/03/2024;9:28:34;2.50;96.70;12.07;17;12.87;26;-78;Ok;
07/03/2024;9:31:59;2.72;96.90;16.09;31;16.09;31;-78;Ok;
07/03/2024;9:35:24;2.56;96.80;21.73;32;22.53;31;-78;Ok;
07/03/2024;9:37:56;2.53;96.80;20.32;27;22.53;30;-78;Ok;
07/03/2024;9:39:38;2.44;96.50;21.24;30;24.14;34;-78;Ok;
07/03/2024;9:41:21;2.44;96.60;22.53;31;24.14;30;-78;Ok;
07/03/2024;9:43:54;2.37;96.60;20.62;27;24.14;26;-78;Ok;
07/03/2024;9:45:37;2.39;96.60;19.85;24;20.92;23;-78;Ok;
07/03/2024;9:47:19;2.39;96.60;23.34;31;25.75;33;-78;Ok;
07/03/2024;9:49:04;2.39;96.60;20.12;26;20.92;22;-78;Ok;
07/03/2024;9:51:46;2.44;96.60;22.90;25;25.75;30;-77;Ok;
07/03/2024;9:53:28;2.50;96.80;23.57;23;25.75;27;-78;Ok;
07/03/2024;9:55:52;2.52;96.80;24.25;24;27.36;26;-78;Ok;
07/03/2024;9:57:34;2.46;96.80;20.52;22;24.14;23;-78;Ok;
07/03/2024;10:00:59;2.47;96.50;24.21;21;27.36;21;-77;Ok;
07/03/2024;10:04:25;2.47;96.60;22.63;23;24.14;23;-77;Ok;
07/03/2024;10:06:07;2.44;96.60;23.85;21;25.75;25;-77;Ok;
07/03/2024;10:07:50;2.50;96.80;22.93;27;24.14;30;-77;Ok;
07/03/2024;10:08:51;2.56;96.80;22.13;25;24.14;25;-76;Ok;
07/03/2024;10:11:15;2.64;96.80;22.23;16;25.75;27;-77;Ok;
07/03/2024;10:12:57;2.67;96.80;21.21;20;24.14;23;-77;Ok;
07/03/2024;10:15:31;2.72;96.70;21.24;26;22.53;33;-77;Ok;
07/03/2024;10:18:05;2.83;96.60;21.42;11;22.53;15;-77;Ok;
07/03/2024;10:20:38;2.89;96.80;23.07;14;24.14;14;-77;Ok;
07/03/2024;10:21:34;2.89;96.80;21.73;9;22.53;9;-76;Ok;
07/03/2024;10:23:12;2.87;96.80;21.22;13;24.14;15;-76;Ok;
07/03/2024;10:24:55;2.81;96.50;20.49;9;22.53;10;-76;Ok;
07/03/2024;10:26:37;2.94;96.80;16.36;15;17.70;14;-77;Ok;
07/03/2024;10:28:20;2.94;96.80;17.50;12;19.31;9;-77;Ok;
07/03/2024;10:30:53;2.89;96.80;18.82;11;20.92;11;-77;Ok;
07/03/2024;10:32:36;2.89;96.70;19.58;22;22.53;25;-77;Ok;
07/03/2024;10:34:18;2.83;96.70;20.12;16;20.92;17;-77;Ok;
07/03/2024;10:36:04;2.83;96.80;20.92;22;20.92;21;-77;Ok;
07/03/2024;10:37:43;2.85;96.80;19.10;10;22.53;13;-76;Ok;
07/03/2024;10:39:26;2.89;96.80;16.58;15;19.31;9;-77;Ok;
07/03/2024;10:41:09;2.83;96.80;19.04;14;20.92;10;-77;Ok;
07/03/2024;10:44:08;2.83;-1.00;19.63;14;20.92;18;-77;Ok;
07/03/2024;10:47:10;2.83;96.60;17.70;30;17.70;31;-77;Ok;
07/03/2024;10:48:52;2.83;96.80;18.51;19;19.31;30;-77;Ok;
07/03/2024;10:51:24;2.86;96.80;18.71;12;20.92;9;-77;Ok;
07/03/2024;10:53:06;2.78;96.50;18.99;9;20.92;9;-77;Ok;
07/03/2024;10:54:49;2.72;96.50;18.78;10;19.31;13;-77;Ok;
07/03/2024;10:56:34;2.78;96.60;16.50;11;17.70;9;-77;Ok;
07/03/2024;10:59:05;2.67;96.60;20.12;9;22.53;10;-77;Ok;
07/03/2024;11:00:47;2.56;96.60;20.12;12;20.92;14;-77;Ok;
07/03/2024;11:02:32;2.56;96.60;18.51;11;19.31;9;-77;Ok;
07/03/2024;11:05:04;2.56;96.70;19.82;11;20.92;13;-77;Ok;
07/03/2024;11:06:46;2.56;96.70;16.34;11;17.70;11;-77;Ok;
07/03/2024;11:08:29;2.61;96.70;17.90;15;19.31;18;-77;Ok;
07/03/2024;11:11:02;2.61;96.70;17.56;19;20.92;23;-77;Ok;
07/03/2024;11:12:45;2.61;96.70;18.35;14;19.31;9;-77;Ok;
07/03/2024;11:15:32;2.67;96.70;15.29;27;16.09;29;-76;Ok;
07/03/2024;11:17:52;2.69;96.70;18.51;15;22.53;13;-77;Ok;
07/03/2024;11:19:35;2.69;96.60;16.24;14;19.31;13;-77;Ok;
07/03/2024;11:21:18;2.67;96.60;17.97;22;19.31;18;-77;Ok;
07/03/2024;11:23:03;2.72;96.70;17.70;26;17.70;22;-77;Ok;
07/03/2024;11:24:43;2.76;96.70;16.50;11;20.92;13;-76;Ok;
07/03/2024;11:26:25;2.78;96.60;15.36;15;16.09;15;-77;Ok;
07/03/2024;11:28:10;2.78;96.50;14.48;17;14.48;21;-76;Ok;
07/03/2024;11:30:03;2.78;96.50;13.95;19;14.48;13;-77;Ok;
07/03/2024;11:31:47;2.78;96.50;17.70;12;19.31;13;-77;Ok;
07/03/2024;11:34:09;2.67;96.50;17.70;11;17.70;9;-76;Ok;
07/03/2024;11:36:40;2.67;96.50;16.40;28;17.70;13;-76;Ok;
07/03/2024;11:38:23;2.67;96.50;14.58;12;16.09;10;-76;Ok;
07/03/2024;11:40:15;2.78;96.60;13.68;17;14.48;18;-76;Ok;
07/03/2024;11:41:48;2.83;96.60;12.87;12;14.48;11;-76;Ok;
07/03/2024;11:44:21;2.83;96.50;14.19;13;16.09;10;-76;Ok;
07/03/2024;11:46:55;2.83;96.70;16.09;12;16.09;14;-76;Ok;
07/03/2024;11:48:38;2.83;96.60;10.35;14;12.87;9;-76;Ok;
