fecha;hora;Unnamed: 2;Unnamed: 3;Unnamed: 4;Unnamed: 5;Unnamed: 6;fecha_hora;diferencia;diferencia_abs;diferencia_segundos;num_punto
2023-12-14;02:43:17;19,89;61.0;0.0;9.0;E2_P1;2023-12-14 02:43:17;0 days 00:00:51;0 days 00:00:51;51.0;0
2023-12-14;02:44:16;19,94;61.0;0.0;9.0;E2_P2;2023-12-14 02:44:16;0 days 00:00:59;0 days 00:00:59;59.0;0
2023-12-14;02:45:02;19,89;61.0;0.0;9.0;E2_P1;2023-12-14 02:45:02;0 days 00:00:46;0 days 00:00:46;46.0;0
2023-12-14;02:46:08;19,94;61.0;0.0;9.0;E2_P2;2023-12-14 02:46:08;0 days 00:01:06;0 days 00:01:06;66.0;0
2023-12-14;02:46:47;19,89;61.0;0.0;9.0;E2_P1;2023-12-14 02:46:47;0 days 00:00:39;0 days 00:00:39;39.0;0
2023-12-14;02:47:07;19,94;61.0;0.0;9.0;E2_P2;2023-12-14 02:47:07;0 days 00:00:20;0 days 00:00:20;20.0;0
2023-12-14;02:47:50;19,89;61.0;0.0;9.0;E2_P1;2023-12-14 02:47:50;0 days 00:00:43;0 days 00:00:43;43.0;0
2023-12-14;02:48:15;19,94;61.0;0.0;9.0;E2_P2;2023-12-14 02:48:15;0 days 00:00:25;0 days 00:00:25;25.0;0
2023-12-14;02:48:34;19,89;61.0;0.0;9.0;E2_P1;2023-12-14 02:48:34;0 days 00:00:19;0 days 00:00:19;19.0;0
2023-12-14;02:50:05;19,94;0.0;0.0;9.0;E2_P2;2023-12-14 02:50:05;0 days 00:01:31;0 days 00:01:31;91.0;0
2023-12-14;02:51:09;19,89;61.0;0.0;9.0;E2_P1;2023-12-14 02:51:09;0 days 00:01:04;0 days 00:01:04;64.0;0
2023-12-14;02:52:39;19,93;0.0;0.0;9.0;E2_P2;2023-12-14 02:52:39;0 days 00:01:30;0 days 00:01:30;90.0;0
2023-12-14;02:52:54;19,89;61.0;0.0;9.0;E2_P1;2023-12-14 02:52:54;0 days 00:00:15;0 days 00:00:15;15.0;0
2023-12-14;02:53:38;19,92;61.0;0.0;9.0;E2_P2;2023-12-14 02:53:38;0 days 00:00:44;0 days 00:00:44;44.0;0
2023-12-14;02:54:39;19,89;61.0;0.0;9.0;E2_P1;2023-12-14 02:54:39;0 days 00:01:01;0 days 00:01:01;61.0;0
2023-12-14;02:55:34;19,94;61.0;0.0;9.0;E2_P2;2023-12-14 02:55:34;0 days 00:00:55;0 days 00:00:55;55.0;0
2023-12-14;02:56:24;19,89;61.0;0.0;9.0;E2_P1;2023-12-14 02:56:24;0 days 00:00:50;0 days 00:00:50;50.0;0
2023-12-14;02:57:23;19,93;61.0;0.0;9.0;E2_P2;2023-12-14 02:57:23;0 days 00:00:59;0 days 00:00:59;59.0;0
2023-12-14;02:58:09;19,83;61.0;0.0;9.0;E2_P1;2023-12-14 02:58:09;0 days 00:00:46;0 days 00:00:46;46.0;0
2023-12-14;02:59:16;19,89;61.0;0.0;9.0;E2_P2;2023-12-14 02:59:16;0 days 00:01:07;0 days 00:01:07;67.0;0
2023-12-14;02:59:54;19,85;61.0;0.0;9.0;E2_P1;2023-12-14 02:59:54;0 days 00:00:38;0 days 00:00:38;38.0;0
2023-12-14;03:00:26;19,94;61.0;0.0;9.0;E2_P2;2023-12-14 03:00:26;0 days 00:00:32;0 days 00:00:32;32.0;0
2023-12-14;03:01:39;19,89;61.0;0.0;9.0;E2_P1;2023-12-14 03:01:39;0 days 00:01:13;0 days 00:01:13;73.0;0
2023-12-14;03:02:16;19,94;61.0;0.0;9.0;E2_P2;2023-12-14 03:02:16;0 days 00:00:37;0 days 00:00:37;37.0;0
2023-12-14;03:02:32;19,89;61.0;0.0;9.0;E2_P1;2023-12-14 03:02:32;0 days 00:00:16;0 days 00:00:16;16.0;0
2023-12-14;03:03:01;19,89;61.0;0.0;9.0;E2_P2;2023-12-14 03:03:01;0 days 00:00:29;0 days 00:00:29;29.0;0
2023-12-14;03:03:27;19,89;61.0;0.0;9.0;E2_P1;2023-12-14 03:03:27;0 days 00:00:26;0 days 00:00:26;26.0;0
2023-12-14;03:03:57;19,89;61.0;0.0;9.0;E2_P2;2023-12-14 03:03:57;0 days 00:00:30;0 days 00:00:30;30.0;0
2023-12-14;03:04:19;19,89;61.0;0.0;9.0;E2_P1;2023-12-14 03:04:19;0 days 00:00:22;0 days 00:00:22;22.0;0
2023-12-14;03:05:05;19,94;61.0;0.0;9.0;E2_P2;2023-12-14 03:05:05;0 days 00:00:46;0 days 00:00:46;46.0;0
2023-12-14;03:05:22;19,89;61.0;0.0;9.0;E2_P1;2023-12-14 03:05:22;0 days 00:00:17;0 days 00:00:17;17.0;0
2023-12-14;03:05:50;19,89;61.0;0.0;9.0;E2_P2;2023-12-14 03:05:50;0 days 00:00:28;0 days 00:00:28;28.0;0
2023-12-14;03:06:04;19,83;61.0;0.0;9.0;E2_P1;2023-12-14 03:06:04;0 days 00:00:14;0 days 00:00:14;14.0;0
2023-12-14;03:06:46;19,89;61.0;0.0;9.0;E2_P2;2023-12-14 03:06:46;0 days 00:00:42;0 days 00:00:42;42.0;0
2023-12-14;03:07:47;19,87;61.0;0.0;9.0;E2_P1;2023-12-14 03:07:47;0 days 00:01:01;0 days 00:01:01;61.0;0
2023-12-14;03:08:50;19,89;61.0;0.0;9.0;E2_P2;2023-12-14 03:08:50;0 days 00:01:03;0 days 00:01:03;63.0;0
2023-12-14;03:09:32;19,83;61.0;0.0;9.0;E2_P1;2023-12-14 03:09:32;0 days 00:00:42;0 days 00:00:42;42.0;0
2023-12-14;03:10:31;19,91;61.0;0.0;9.0;E2_P2;2023-12-14 03:10:31;0 days 00:00:59;0 days 00:00:59;59.0;0
2023-12-14;03:12:01;19,83;0.0;0.0;9.0;E2_P1;2023-12-14 03:12:01;0 days 00:01:30;0 days 00:01:30;90.0;0
2023-12-14;03:12:24;19,89;61.0;0.0;9.0;E2_P2;2023-12-14 03:12:24;0 days 00:00:23;0 days 00:00:23;23.0;0
2023-12-14;03:13:02;19,87;61.0;0.0;9.0;E2_P1;2023-12-14 03:13:02;0 days 00:00:38;0 days 00:00:38;38.0;0
2023-12-14;03:13:23;19,94;61.0;0.0;9.0;E2_P2;2023-12-14 03:13:23;0 days 00:00:21;0 days 00:00:21;21.0;0
2023-12-14;03:14:05;19,83;61.0;0.0;9.0;E2_P1;2023-12-14 03:14:05;0 days 00:00:42;0 days 00:00:42;42.0;0
2023-12-14;03:14:30;19,89;61.0;0.0;9.0;E2_P2;2023-12-14 03:14:30;0 days 00:00:25;0 days 00:00:25;25.0;0
2023-12-14;03:14:49;19,83;61.0;0.0;9.0;E2_P1;2023-12-14 03:14:49;0 days 00:00:19;0 days 00:00:19;19.0;0
2023-12-14;03:15:12;19,89;61.0;0.0;9.0;E2_P2;2023-12-14 03:15:12;0 days 00:00:23;0 days 00:00:23;23.0;0
2023-12-14;03:15:39;19,89;61.0;0.0;9.0;E2_P1;2023-12-14 03:15:39;0 days 00:00:27;0 days 00:00:27;27.0;0
2023-12-14;03:17:05;19,9;61.0;0.0;9.0;E2_P2;2023-12-14 03:17:05;0 days 00:01:26;0 days 00:01:26;86.0;0
2023-12-14;03:18:17;19,83;61.0;0.0;9.0;E2_P1;2023-12-14 03:18:17;0 days 00:01:12;0 days 00:01:12;72.0;0
2023-12-14;03:18:57;19,89;61.0;0.0;9.0;E2_P2;2023-12-14 03:18:57;0 days 00:00:40;0 days 00:00:40;40.0;0
2023-12-14;03:19:12;19,83;61.0;0.0;9.0;E2_P1;2023-12-14 03:19:12;0 days 00:00:15;0 days 00:00:15;15.0;0
2023-12-14;03:19:54;19,89;61.0;0.0;9.0;E2_P2;2023-12-14 03:19:54;0 days 00:00:42;0 days 00:00:42;42.0;0
2023-12-14;03:20:54;19,83;61.0;0.0;9.0;E2_P1;2023-12-14 03:20:54;0 days 00:01:00;0 days 00:01:00;60.0;0
2023-12-14;03:22:25;19,89;0.0;0.0;9.0;E2_P2;2023-12-14 03:22:25;0 days 00:01:31;0 days 00:01:31;91.0;0
2023-12-14;03:22:39;19,83;61.0;0.0;9.0;E2_P1;2023-12-14 03:22:39;0 days 00:00:14;0 days 00:00:14;14.0;0
2023-12-14;03:23:39;19,89;61.0;0.0;9.0;E2_P2;2023-12-14 03:23:39;0 days 00:01:00;0 days 00:01:00;60.0;0
2023-12-14;03:24:24;19,83;61.0;0.0;9.0;E2_P1;2023-12-14 03:24:24;0 days 00:00:45;0 days 00:00:45;45.0;0
2023-12-14;03:25:31;19,89;61.0;0.0;9.0;E2_P2;2023-12-14 03:25:31;0 days 00:01:07;0 days 00:01:07;67.0;0
2023-12-14;03:26:09;19,83;61.0;0.0;9.0;E2_P1;2023-12-14 03:26:09;0 days 00:00:38;0 days 00:00:38;38.0;0
2023-12-14;03:27:24;19,89;61.0;0.0;9.0;E2_P2;2023-12-14 03:27:24;0 days 00:01:15;0 days 00:01:15;75.0;0
2023-12-14;03:27:54;19,83;61.0;0.0;9.0;E2_P1;2023-12-14 03:27:54;0 days 00:00:30;0 days 00:00:30;30.0;0
2023-12-14;03:28:31;19,89;61.0;0.0;9.0;E2_P2;2023-12-14 03:28:31;0 days 00:00:37;0 days 00:00:37;37.0;0
2023-12-14;03:28:47;19,83;61.0;0.0;9.0;E2_P1;2023-12-14 03:28:47;0 days 00:00:16;0 days 00:00:16;16.0;0
2023-12-14;03:29:16;19,89;61.0;0.0;9.0;E2_P2;2023-12-14 03:29:16;0 days 00:00:29;0 days 00:00:29;29.0;0
2023-12-14;03:29:42;19,83;61.0;0.0;9.0;E2_P1;2023-12-14 03:29:42;0 days 00:00:26;0 days 00:00:26;26.0;0
2023-12-14;03:30:12;19,89;61.0;0.0;9.0;E2_P2;2023-12-14 03:30:12;0 days 00:00:30;0 days 00:00:30;30.0;0
2023-12-14;03:31:24;19,83;61.0;0.0;9.0;E2_P1;2023-12-14 03:31:24;0 days 00:01:12;0 days 00:01:12;72.0;0
2023-12-14;03:32:05;19,89;61.0;0.0;9.0;E2_P2;2023-12-14 03:32:05;0 days 00:00:41;0 days 00:00:41;41.0;0
2023-12-14;03:32:19;19,83;61.0;0.0;9.0;E2_P1;2023-12-14 03:32:19;0 days 00:00:14;0 days 00:00:14;14.0;0
2023-12-14;03:33:01;19,86;61.0;0.0;9.0;E2_P2;2023-12-14 03:33:01;0 days 00:00:42;0 days 00:00:42;42.0;0
2023-12-14;03:34:02;19,83;61.0;0.0;9.0;E2_P1;2023-12-14 03:34:02;0 days 00:01:01;0 days 00:01:01;61.0;0
2023-12-14;03:35:33;19,89;0.0;0.0;9.0;E2_P2;2023-12-14 03:35:33;0 days 00:01:31;0 days 00:01:31;91.0;0
2023-12-14;03:35:47;19,83;61.0;0.0;9.0;E2_P1;2023-12-14 03:35:47;0 days 00:00:14;0 days 00:00:14;14.0;0
2023-12-14;03:36:46;19,86;61.0;0.0;9.0;E2_P2;2023-12-14 03:36:46;0 days 00:00:59;0 days 00:00:59;59.0;0
2023-12-14;03:37:32;19,83;61.0;0.0;9.0;E2_P1;2023-12-14 03:37:32;0 days 00:00:46;0 days 00:00:46;46.0;0
2023-12-14;03:38:39;19,83;61.0;0.0;9.0;E2_P2;2023-12-14 03:38:39;0 days 00:01:07;0 days 00:01:07;67.0;0
2023-12-14;03:39:17;19,83;61.0;0.0;9.0;E2_P1;2023-12-14 03:39:17;0 days 00:00:38;0 days 00:00:38;38.0;0
2023-12-14;03:39:38;19,83;61.0;0.0;9.0;E2_P2;2023-12-14 03:39:38;0 days 00:00:21;0 days 00:00:21;21.0;0
2023-12-14;03:40:20;19,83;61.0;0.0;9.0;E2_P1;2023-12-14 03:40:20;0 days 00:00:42;0 days 00:00:42;42.0;0
2023-12-14;03:40:56;19,83;61.0;0.0;9.0;E2_P2;2023-12-14 03:40:56;0 days 00:00:36;0 days 00:00:36;36.0;0
2023-12-14;03:41:15;19,83;61.0;0.0;9.0;E2_P1;2023-12-14 03:41:15;0 days 00:00:19;0 days 00:00:19;19.0;0
2023-12-14;03:41:27;19,83;61.0;0.0;9.0;E2_P2;2023-12-14 03:41:27;0 days 00:00:12;0 days 00:00:12;12.0;0
2023-12-14;03:41:54;19,83;61.0;0.0;9.0;E2_P1;2023-12-14 03:41:54;0 days 00:00:27;0 days 00:00:27;27.0;0
2023-12-14;03:43:20;19,84;61.0;0.0;9.0;E2_P2;2023-12-14 03:43:20;0 days 00:01:26;0 days 00:01:26;86.0;0
2023-12-14;03:44:32;19,81;61.0;0.0;9.0;E2_P1;2023-12-14 03:44:32;0 days 00:01:12;0 days 00:01:12;72.0;0
2023-12-14;03:45:12;19,83;61.0;0.0;9.0;E2_P2;2023-12-14 03:45:12;0 days 00:00:40;0 days 00:00:40;40.0;0
2023-12-14;03:45:27;19,78;61.0;0.0;9.0;E2_P1;2023-12-14 03:45:27;0 days 00:00:15;0 days 00:00:15;15.0;0
2023-12-14;03:46:09;19,83;61.0;0.0;9.0;E2_P2;2023-12-14 03:46:09;0 days 00:00:42;0 days 00:00:42;42.0;0
2023-12-14;03:47:09;19,81;61.0;0.0;9.0;E2_P1;2023-12-14 03:47:09;0 days 00:01:00;0 days 00:01:00;60.0;0
2023-12-14;03:48:41;19,83;0.0;0.0;9.0;E2_P2;2023-12-14 03:48:41;0 days 00:01:32;0 days 00:01:32;92.0;0
2023-12-14;03:48:54;19,78;61.0;0.0;9.0;E2_P1;2023-12-14 03:48:54;0 days 00:00:13;0 days 00:00:13;13.0;0
2023-12-14;03:49:54;19,83;61.0;0.0;9.0;E2_P2;2023-12-14 03:49:54;0 days 00:01:00;0 days 00:01:00;60.0;0
2023-12-14;03:50:39;19,78;61.0;0.0;9.0;E2_P1;2023-12-14 03:50:39;0 days 00:00:45;0 days 00:00:45;45.0;0
2023-12-14;03:51:46;19,83;61.0;0.0;9.0;E2_P2;2023-12-14 03:51:46;0 days 00:01:07;0 days 00:01:07;67.0;0
2023-12-14;03:52:24;19,78;61.0;0.0;9.0;E2_P1;2023-12-14 03:52:24;0 days 00:00:38;0 days 00:00:38;38.0;0
2023-12-14;03:52:45;19,83;61.0;0.0;9.0;E2_P2;2023-12-14 03:52:45;0 days 00:00:21;0 days 00:00:21;21.0;0
2023-12-14;03:53:27;19,78;61.0;0.0;9.0;E2_P1;2023-12-14 03:53:27;0 days 00:00:42;0 days 00:00:42;42.0;0
2023-12-14;03:53:53;19,83;61.0;0.0;9.0;E2_P2;2023-12-14 03:53:53;0 days 00:00:26;0 days 00:00:26;26.0;0
2023-12-14;03:54:23;19,78;61.0;0.0;9.0;E2_P1;2023-12-14 03:54:23;0 days 00:00:30;0 days 00:00:30;30.0;0
2023-12-14;03:54:46;19,83;61.0;0.0;9.0;E2_P2;2023-12-14 03:54:46;0 days 00:00:23;0 days 00:00:23;23.0;0
2023-12-14;03:55:02;19,78;61.0;0.0;9.0;E2_P1;2023-12-14 03:55:02;0 days 00:00:16;0 days 00:00:16;16.0;0
2023-12-14;03:55:31;19,83;61.0;0.0;9.0;E2_P2;2023-12-14 03:55:31;0 days 00:00:29;0 days 00:00:29;29.0;0
2023-12-14;03:55:57;19,78;61.0;0.0;9.0;E2_P1;2023-12-14 03:55:57;0 days 00:00:26;0 days 00:00:26;26.0;0
2023-12-14;03:56:28;19,83;61.0;0.0;9.0;E2_P2;2023-12-14 03:56:28;0 days 00:00:31;0 days 00:00:31;31.0;0
2023-12-14;03:57:39;19,78;61.0;0.0;9.0;E2_P1;2023-12-14 03:57:39;0 days 00:01:11;0 days 00:01:11;71.0;0
2023-12-14;03:58:20;19,81;61.0;0.0;9.0;E2_P2;2023-12-14 03:58:20;0 days 00:00:41;0 days 00:00:41;41.0;0
2023-12-14;03:58:35;19,78;61.0;0.0;9.0;E2_P1;2023-12-14 03:58:35;0 days 00:00:15;0 days 00:00:15;15.0;0
2023-12-14;03:59:16;19,83;61.0;0.0;9.0;E2_P2;2023-12-14 03:59:16;0 days 00:00:41;0 days 00:00:41;41.0;0
2023-12-14;04:00:17;19,78;61.0;0.0;9.0;E2_P1;2023-12-14 04:00:17;0 days 00:01:01;0 days 00:01:01;61.0;0
2023-12-14;04:01:20;19,83;61.0;0.0;9.0;E2_P2;2023-12-14 04:01:20;0 days 00:01:03;0 days 00:01:03;63.0;0
2023-12-14;04:02:02;19,78;61.0;0.0;9.0;E2_P1;2023-12-14 04:02:02;0 days 00:00:42;0 days 00:00:42;42.0;0
2023-12-14;04:03:01;19,83;61.0;0.0;9.0;E2_P2;2023-12-14 04:03:01;0 days 00:00:59;0 days 00:00:59;59.0;0
2023-12-14;04:03:47;19,72;61.0;0.0;9.0;E2_P1;2023-12-14 04:03:47;0 days 00:00:46;0 days 00:00:46;46.0;0
2023-12-14;04:04:54;19,78;61.0;0.0;9.0;E2_P2;2023-12-14 04:04:54;0 days 00:01:07;0 days 00:01:07;67.0;0
2023-12-14;04:05:32;19,78;61.0;0.0;9.0;E2_P1;2023-12-14 04:05:32;0 days 00:00:38;0 days 00:00:38;38.0;0
2023-12-14;04:06:46;19,79;61.0;0.0;9.0;E2_P2;2023-12-14 04:06:46;0 days 00:01:14;0 days 00:01:14;74.0;0
2023-12-14;04:07:17;19,78;61.0;0.0;9.0;E2_P1;2023-12-14 04:07:17;0 days 00:00:31;0 days 00:00:31;31.0;0
2023-12-14;04:07:54;19,78;61.0;0.0;9.0;E2_P2;2023-12-14 04:07:54;0 days 00:00:37;0 days 00:00:37;37.0;0
2023-12-14;04:08:10;19,78;61.0;0.0;9.0;E2_P1;2023-12-14 04:08:10;0 days 00:00:16;0 days 00:00:16;16.0;0
2023-12-14;04:09:35;19,78;61.0;0.0;9.0;E2_P2;2023-12-14 04:09:35;0 days 00:01:25;0 days 00:01:25;85.0;0
2023-12-14;04:10:47;19,75;61.0;0.0;9.0;E2_P1;2023-12-14 04:10:47;0 days 00:01:12;0 days 00:01:12;72.0;0
2023-12-14;04:11:28;19,78;61.0;0.0;9.0;E2_P2;2023-12-14 04:11:28;0 days 00:00:41;0 days 00:00:41;41.0;0
2023-12-14;04:11:42;19,72;61.0;0.0;9.0;E2_P1;2023-12-14 04:11:42;0 days 00:00:14;0 days 00:00:14;14.0;0
2023-12-14;04:12:35;19,81;61.0;0.0;9.0;E2_P2;2023-12-14 04:12:35;0 days 00:00:53;0 days 00:00:53;53.0;0
2023-12-14;04:13:25;19,75;61.0;0.0;9.0;E2_P1;2023-12-14 04:13:25;0 days 00:00:50;0 days 00:00:50;50.0;0
2023-12-14;04:14:56;19,78;0.0;0.0;9.0;E2_P2;2023-12-14 04:14:56;0 days 00:01:31;0 days 00:01:31;91.0;0
2023-12-14;04:15:10;19,78;61.0;0.0;9.0;E2_P1;2023-12-14 04:15:10;0 days 00:00:14;0 days 00:00:14;14.0;0
2023-12-14;04:16:09;19,78;61.0;0.0;9.0;E2_P2;2023-12-14 04:16:09;0 days 00:00:59;0 days 00:00:59;59.0;0
2023-12-14;04:16:55;19,72;61.0;0.0;9.0;E2_P1;2023-12-14 04:16:55;0 days 00:00:46;0 days 00:00:46;46.0;0
2023-12-14;04:18:01;19,78;61.0;0.0;9.0;E2_P2;2023-12-14 04:18:01;0 days 00:01:06;0 days 00:01:06;66.0;0
2023-12-14;04:18:40;19,72;61.0;0.0;9.0;E2_P1;2023-12-14 04:18:40;0 days 00:00:39;0 days 00:00:39;39.0;0
2023-12-14;04:19:54;19,78;61.0;0.0;9.0;E2_P2;2023-12-14 04:19:54;0 days 00:01:14;0 days 00:01:14;74.0;0
2023-12-14;04:20:25;19,72;61.0;0.0;9.0;E2_P1;2023-12-14 04:20:25;0 days 00:00:31;0 days 00:00:31;31.0;0
2023-12-14;04:21:01;19,78;61.0;0.0;9.0;E2_P2;2023-12-14 04:21:01;0 days 00:00:36;0 days 00:00:36;36.0;0
2023-12-14;04:21:17;19,72;61.0;0.0;9.0;E2_P1;2023-12-14 04:21:17;0 days 00:00:16;0 days 00:00:16;16.0;0
2023-12-14;04:22:43;19,77;61.0;0.0;9.0;E2_P2;2023-12-14 04:22:43;0 days 00:01:26;0 days 00:01:26;86.0;0
2023-12-14;04:23:55;19,72;61.0;0.0;9.0;E2_P1;2023-12-14 04:23:55;0 days 00:01:12;0 days 00:01:12;72.0;0
2023-12-14;04:24:35;19,78;61.0;0.0;9.0;E2_P2;2023-12-14 04:24:35;0 days 00:00:40;0 days 00:00:40;40.0;0
2023-12-14;04:24:50;19,72;61.0;0.0;9.0;E2_P1;2023-12-14 04:24:50;0 days 00:00:15;0 days 00:00:15;15.0;0
2023-12-14;04:25:31;19,78;61.0;0.0;9.0;E2_P2;2023-12-14 04:25:31;0 days 00:00:41;0 days 00:00:41;41.0;0
2023-12-14;04:26:32;19,72;61.0;0.0;9.0;E2_P1;2023-12-14 04:26:32;0 days 00:01:01;0 days 00:01:01;61.0;0
2023-12-14;04:27:24;19,78;61.0;0.0;9.0;E2_P2;2023-12-14 04:27:24;0 days 00:00:52;0 days 00:00:52;52.0;0
2023-12-14;04:28:17;19,69;61.0;0.0;9.0;E2_P1;2023-12-14 04:28:17;0 days 00:00:53;0 days 00:00:53;53.0;0
2023-12-14;04:29:16;19,78;61.0;0.0;9.0;E2_P2;2023-12-14 04:29:16;0 days 00:00:59;0 days 00:00:59;59.0;0
2023-12-14;04:30:02;19,72;61.0;0.0;9.0;E2_P1;2023-12-14 04:30:02;0 days 00:00:46;0 days 00:00:46;46.0;0
2023-12-14;04:31:09;19,78;61.0;0.0;9.0;E2_P2;2023-12-14 04:31:09;0 days 00:01:07;0 days 00:01:07;67.0;0
2023-12-14;04:31:47;19,7;61.0;0.0;9.0;E2_P1;2023-12-14 04:31:47;0 days 00:00:38;0 days 00:00:38;38.0;0
2023-12-14;04:32:08;19,78;61.0;0.0;9.0;E2_P2;2023-12-14 04:32:08;0 days 00:00:21;0 days 00:00:21;21.0;0
2023-12-14;04:33:40;19,72;0.0;0.0;9.0;E2_P1;2023-12-14 04:33:40;0 days 00:01:32;0 days 00:01:32;92.0;0
2023-12-14;04:34:09;19,72;61.0;0.0;9.0;E2_P2;2023-12-14 04:34:09;0 days 00:00:29;0 days 00:00:29;29.0;0
2023-12-14;04:34:25;19,67;61.0;0.0;9.0;E2_P1;2023-12-14 04:34:25;0 days 00:00:16;0 days 00:00:16;16.0;0
2023-12-14;04:34:54;19,72;61.0;0.0;9.0;E2_P2;2023-12-14 04:34:54;0 days 00:00:29;0 days 00:00:29;29.0;0
2023-12-14;04:36:10;19,69;62.0;0.0;9.0;E2_P1;2023-12-14 04:36:10;0 days 00:01:16;0 days 00:01:16;76.0;0
2023-12-14;04:36:58;19,75;62.0;0.0;9.0;E2_P2;2023-12-14 04:36:58;0 days 00:00:48;0 days 00:00:48;48.0;0
2023-12-14;04:37:15;19,72;62.0;0.0;9.0;E2_P1;2023-12-14 04:37:15;0 days 00:00:17;0 days 00:00:17;17.0;0
2023-12-14;04:37:43;19,75;62.0;0.0;9.0;E2_P2;2023-12-14 04:37:43;0 days 00:00:28;0 days 00:00:28;28.0;0
2023-12-14;04:37:57;19,72;62.0;0.0;9.0;E2_P1;2023-12-14 04:37:57;0 days 00:00:14;0 days 00:00:14;14.0;0
2023-12-14;04:38:39;19,78;62.0;0.0;9.0;E2_P2;2023-12-14 04:38:39;0 days 00:00:42;0 days 00:00:42;42.0;0
2023-12-14;04:39:40;19,72;62.0;0.0;9.0;E2_P1;2023-12-14 04:39:40;0 days 00:01:01;0 days 00:01:01;61.0;0
2023-12-14;04:41:11;19,78;0.0;0.0;9.0;E2_P2;2023-12-14 04:41:11;0 days 00:01:31;0 days 00:01:31;91.0;0
2023-12-14;04:41:25;19,72;62.0;0.0;9.0;E2_P1;2023-12-14 04:41:25;0 days 00:00:14;0 days 00:00:14;14.0;0
2023-12-14;04:42:24;19,76;62.0;0.0;9.0;E2_P2;2023-12-14 04:42:24;0 days 00:00:59;0 days 00:00:59;59.0;0
2023-12-14;04:43:10;19,72;61.0;0.0;9.0;E2_P1;2023-12-14 04:43:10;0 days 00:00:46;0 days 00:00:46;46.0;0
2023-12-14;04:44:17;19,72;61.0;0.0;9.0;E2_P2;2023-12-14 04:44:17;0 days 00:01:07;0 days 00:01:07;67.0;0
2023-12-14;04:44:55;19,67;61.0;0.0;9.0;E2_P1;2023-12-14 04:44:55;0 days 00:00:38;0 days 00:00:38;38.0;0
2023-12-14;04:45:16;19,78;61.0;0.0;9.0;E2_P2;2023-12-14 04:45:16;0 days 00:00:21;0 days 00:00:21;21.0;0
2023-12-14;04:45:58;19,67;61.0;0.0;9.0;E2_P1;2023-12-14 04:45:58;0 days 00:00:42;0 days 00:00:42;42.0;0
2023-12-14;04:46:23;19,72;61.0;0.0;9.0;E2_P2;2023-12-14 04:46:23;0 days 00:00:25;0 days 00:00:25;25.0;0
2023-12-14;04:46:42;19,67;61.0;0.0;9.0;E2_P1;2023-12-14 04:46:42;0 days 00:00:19;0 days 00:00:19;19.0;0
2023-12-14;04:47:17;19,78;62.0;0.0;9.0;E2_P2;2023-12-14 04:47:17;0 days 00:00:35;0 days 00:00:35;35.0;0
2023-12-14;04:47:32;19,67;61.0;0.0;9.0;E2_P1;2023-12-14 04:47:32;0 days 00:00:15;0 days 00:00:15;15.0;0
2023-12-14;04:48:02;19,72;62.0;0.0;9.0;E2_P2;2023-12-14 04:48:02;0 days 00:00:30;0 days 00:00:30;30.0;0
2023-12-14;04:48:27;19,72;61.0;0.0;9.0;E2_P1;2023-12-14 04:48:27;0 days 00:00:25;0 days 00:00:25;25.0;0
2023-12-14;04:48:58;19,78;61.0;0.0;9.0;E2_P2;2023-12-14 04:48:58;0 days 00:00:31;0 days 00:00:31;31.0;0
2023-12-14;04:49:20;19,72;61.0;0.0;9.0;E2_P1;2023-12-14 04:49:20;0 days 00:00:22;0 days 00:00:22;22.0;0
2023-12-14;04:50:05;19,72;61.0;0.0;9.0;E2_P2;2023-12-14 04:50:05;0 days 00:00:45;0 days 00:00:45;45.0;0
2023-12-14;04:50:23;19,72;61.0;0.0;9.0;E2_P1;2023-12-14 04:50:23;0 days 00:00:18;0 days 00:00:18;18.0;0
2023-12-14;04:50:50;19,75;61.0;0.0;9.0;E2_P2;2023-12-14 04:50:50;0 days 00:00:27;0 days 00:00:27;27.0;0
2023-12-14;04:51:05;19,67;61.0;0.0;9.0;E2_P1;2023-12-14 04:51:05;0 days 00:00:15;0 days 00:00:15;15.0;0
2023-12-14;04:51:47;19,75;61.0;0.0;9.0;E2_P2;2023-12-14 04:51:47;0 days 00:00:42;0 days 00:00:42;42.0;0
2023-12-14;04:52:47;19,68;61.0;0.0;9.0;E2_P1;2023-12-14 04:52:47;0 days 00:01:00;0 days 00:01:00;60.0;0
2023-12-14;04:53:42;19,78;61.0;0.0;9.0;E2_P2;2023-12-14 04:53:42;0 days 00:00:55;0 days 00:00:55;55.0;0
2023-12-14;04:54:32;19,67;61.0;0.0;9.0;E2_P1;2023-12-14 04:54:32;0 days 00:00:50;0 days 00:00:50;50.0;0
2023-12-14;04:55:32;19,72;61.0;0.0;9.0;E2_P2;2023-12-14 04:55:32;0 days 00:01:00;0 days 00:01:00;60.0;0
2023-12-14;04:56:17;19,67;61.0;0.0;9.0;E2_P1;2023-12-14 04:56:17;0 days 00:00:45;0 days 00:00:45;45.0;0
2023-12-14;04:57:24;19,74;61.0;0.0;9.0;E2_P2;2023-12-14 04:57:24;0 days 00:01:07;0 days 00:01:07;67.0;0
2023-12-14;04:58:02;19,69;61.0;0.0;9.0;E2_P1;2023-12-14 04:58:02;0 days 00:00:38;0 days 00:00:38;38.0;0
2023-12-14;04:58:23;19,72;61.0;0.0;9.0;E2_P2;2023-12-14 04:58:23;0 days 00:00:21;0 days 00:00:21;21.0;0
