fecha;hora;;;;;
01/12/2023;3:00:26;19,94;61;0;9;E2_P2
01/12/2023;3:02:16;19,94;61;0;9;E2_P2
01/12/2023;3:03:01;19,89;61;0;9;E2_P2
01/12/2023;3:03:57;19,89;61;0;9;E2_P2
01/12/2023;3:05:05;19,94;61;0;9;E2_P2
01/12/2023;3:05:50;19,89;61;0;9;E2_P2
01/12/2023;3:06:46;19,89;61;0;9;E2_P2
01/12/2023;3:08:50;19,89;61;0;9;E2_P2
01/12/2023;3:10:31;19,91;61;0;9;E2_P2
01/12/2023;3:12:24;19,89;61;0;9;E2_P2
01/12/2023;3:13:23;19,94;61;0;9;E2_P2
01/12/2023;3:14:30;19,89;61;0;9;E2_P2
01/12/2023;3:15:12;19,89;61;0;9;E2_P2
01/12/2023;3:17:05;19,9;61;0;9;E2_P2
01/12/2023;3:18:57;19,89;61;0;9;E2_P2
01/12/2023;3:19:54;19,89;61;0;9;E2_P2
01/12/2023;3:22:25;19,89;0;0;9;E2_P2
01/12/2023;3:23:39;19,89;61;0;9;E2_P2
01/12/2023;3:25:31;19,89;61;0;9;E2_P2
01/12/2023;3:27:24;19,89;61;0;9;E2_P2
01/12/2023;3:28:31;19,89;61;0;9;E2_P2
01/12/2023;3:29:16;19,89;61;0;9;E2_P2
01/12/2023;3:30:12;19,89;61;0;9;E2_P2
01/12/2023;3:32:05;19,89;61;0;9;E2_P2
01/12/2023;3:33:01;19,86;61;0;9;E2_P2
01/12/2023;3:35:33;19,89;0;0;9;E2_P2
01/12/2023;3:36:46;19,86;61;0;9;E2_P2
01/12/2023;3:38:39;19,83;61;0;9;E2_P2
01/12/2023;3:39:38;19,83;61;0;9;E2_P2
01/12/2023;3:40:56;19,83;61;0;9;E2_P2
01/12/2023;3:41:27;19,83;61;0;9;E2_P2
01/12/2023;3:43:20;19,84;61;0;9;E2_P2
01/12/2023;3:45:12;19,83;61;0;9;E2_P2
01/12/2023;3:46:09;19,83;61;0;9;E2_P2
01/12/2023;3:48:41;19,83;0;0;9;E2_P2
01/12/2023;3:49:54;19,83;61;0;9;E2_P2
01/12/2023;3:51:46;19,83;61;0;9;E2_P2
01/12/2023;3:52:45;19,83;61;0;9;E2_P2
01/12/2023;3:53:53;19,83;61;0;9;E2_P2
01/12/2023;3:54:46;19,83;61;0;9;E2_P2
01/12/2023;3:55:31;19,83;61;0;9;E2_P2
01/12/2023;3:56:28;19,83;61;0;9;E2_P2
01/12/2023;3:58:20;19,81;61;0;9;E2_P2
01/12/2023;3:59:16;19,83;61;0;9;E2_P2
01/12/2023;4:01:20;19,83;61;0;9;E2_P2
01/12/2023;4:03:01;19,83;61;0;9;E2_P2
01/12/2023;4:04:54;19,78;61;0;9;E2_P2
01/12/2023;4:06:46;19,79;61;0;9;E2_P2
01/12/2023;4:07:54;19,78;61;0;9;E2_P2
01/12/2023;4:09:35;19,78;61;0;9;E2_P2
01/12/2023;4:11:28;19,78;61;0;9;E2_P2
01/12/2023;4:12:35;19,81;61;0;9;E2_P2
01/12/2023;4:14:56;19,78;0;0;9;E2_P2
01/12/2023;4:16:09;19,78;61;0;9;E2_P2
01/12/2023;4:18:01;19,78;61;0;9;E2_P2
01/12/2023;4:19:54;19,78;61;0;9;E2_P2
01/12/2023;4:21:01;19,78;61;0;9;E2_P2
01/12/2023;4:22:43;19,77;61;0;9;E2_P2
01/12/2023;4:24:35;19,78;61;0;9;E2_P2
01/12/2023;4:25:31;19,78;61;0;9;E2_P2
01/12/2023;4:27:24;19,78;61;0;9;E2_P2
01/12/2023;4:29:16;19,78;61;0;9;E2_P2
01/12/2023;4:31:09;19,78;61;0;9;E2_P2
01/12/2023;4:32:08;19,78;61;0;9;E2_P2
