fecha;hora;;;;;
18/12/2023;16:18:29;10,39;54;0;9;E1_DT1
18/12/2023;16:20:12;10,39;54;0;9;E1_DT1
18/12/2023;16:22:45;10,44;55;0;9;E1_DT1
18/12/2023;16:25:22;10,5;55;0;9;E1_DT1
18/12/2023;16:27:53;10,54;55;0;9;E1_DT1
18/12/2023;16:29:35;10,56;55;0;9;E1_DT1
18/12/2023;16:31:18;10,61;55;0;9;E1_DT1
18/12/2023;16:33:03;10,67;55;0;9;E1_DT1
18/12/2023;16:34:46;10,67;55;0;9;E1_DT1
18/12/2023;16:36:25;10,67;56;0;9;E1_DT1
18/12/2023;16:38:08;10,72;56;0;9;E1_DT1
18/12/2023;16:39:51;10,72;56;0;9;E1_DT1
18/12/2023;16:41:36;10,72;56;0;9;E1_DT1
18/12/2023;16:44:07;10,72;56;0;9;E1_DT1
18/12/2023;16:47:32;10,68;56;0;9;E1_DT1
18/12/2023;16:49:14;10,67;56;0;9;E1_DT1
18/12/2023;16:51:07;10,67;56;0;9;E1_DT1
18/12/2023;16:52:39;10,67;57;0;9;E1_DT1
18/12/2023;16:54:24;10,67;57;0;9;E1_DT1
18/12/2023;16:56:56;10,61;57;0;295;E1_DT1
18/12/2023;16:59:29;10,61;57;0;287;E1_DT1
18/12/2023;17:01:12;10,56;57;0;287;E1_DT1
18/12/2023;17:03:46;10,57;57;0;287;E1_DT1
18/12/2023;17:05:28;10,56;57;0;287;E1_DT1
18/12/2023;17:08:53;10,5;57;0;287;E1_DT1
18/12/2023;17:10:36;10,5;58;0;287;E1_DT1
18/12/2023;17:13:12;10,44;58;0;287;E1_DT1
18/12/2023;17:14:03;10,39;58;0;287;E1_DT1
18/12/2023;17:15:43;10,39;58;0;287;E1_DT1
18/12/2023;17:17:26;10,36;58;0;287;E1_DT1
18/12/2023;17:19:08;10,33;59;0;287;E1_DT1
18/12/2023;17:20:51;10,28;59;0;287;E1_DT1
18/12/2023;17:22:36;10,28;59;0;287;E1_DT1
18/12/2023;17:25:07;10,21;60;0;287;E1_DT1
18/12/2023;17:27:41;10,17;60;0;287;E1_DT1
18/12/2023;17:29:23;10,11;60;0;287;E1_DT1
18/12/2023;17:31:16;10,06;61;0;287;E1_DT1
18/12/2023;17:33:40;9,94;61;0;287;E1_DT1
18/12/2023;17:35:35;9,94;61;0;287;E1_DT1
18/12/2023;17:37:05;9,89;61;0;287;E1_DT1
18/12/2023;17:39:38;9,78;62;0;287;E1_DT1
18/12/2023;17:41:31;9,78;62;0;287;E1_DT1
18/12/2023;17:43:55;9,69;62;0;287;E1_DT1
18/12/2023;17:45:37;9,61;62;0;287;E1_DT1
18/12/2023;17:47:20;9,56;63;0;287;E1_DT1
18/12/2023;17:49:02;9,56;63;0;287;E1_DT1
18/12/2023;17:49:56;9,5;63;0;287;E1_DT1
18/12/2023;17:51:38;9,44;63;0;287;E1_DT1
18/12/2023;17:54:10;9,33;64;0;287;E1_DT1
18/12/2023;17:55:52;9,33;64;0;287;E1_DT1
18/12/2023;17:57:35;9,28;64;0;287;E1_DT1
18/12/2023;17:59:17;9,22;65;0;287;E1_DT1
