08/03/2024;0:01:22;1.44;96.00;11.53;300;12.87;301;-58;Ok
08/03/2024;0:03:12;1.50;96.20;12.44;300;12.87;298;-58;Ok
08/03/2024;0:04:21;1.50;96.30;10.86;299;11.27;297;-58;Ok
08/03/2024;0:05:57;1.47;96.10;11.27;297;11.27;298;-58;Ok
08/03/2024;0:07:47;1.56;96.40;11.67;297;12.87;297;-57;Ok
08/03/2024;0:09:40;1.56;96.40;11.27;309;11.27;312;-57;Ok
08/03/2024;0:11:27;1.56;96.30;11.91;309;12.87;305;-57;Ok
08/03/2024;0:13:17;1.56;96.30;15.29;315;16.09;313;-57;Ok
08/03/2024;0:15:07;1.56;96.30;13.41;313;14.48;313;-57;Ok
08/03/2024;0:16:57;1.50;96.30;16.97;315;17.70;317;-57;Ok
08/03/2024;0:19:42;1.39;96.10;17.81;316;19.31;320;-57;Ok
08/03/2024;0:21:35;1.39;96.10;20.12;317;20.92;318;-57;Ok
08/03/2024;0:23:22;1.33;96.10;20.56;316;22.53;317;-57;Ok
08/03/2024;0:25:12;1.28;96.10;20.65;317;20.92;320;-57;Ok
08/03/2024;0:27:57;1.31;96.30;20.48;311;22.53;317;-57;Ok
08/03/2024;0:30:53;1.33;96.30;21.02;311;22.53;310;-57;Ok
08/03/2024;0:32:32;1.28;96.30;22.13;319;24.14;318;-57;Ok
08/03/2024;0:35:17;1.17;96.30;22.33;313;24.14;317;-57;Ok
08/03/2024;0:37:07;1.17;96.40;21.99;309;24.14;305;-57;Ok
08/03/2024;0:38:57;1.19;96.50;21.42;308;24.14;308;-58;Ok
08/03/2024;0:40:47;1.22;96.50;19.90;306;22.53;310;-57;Ok
08/03/2024;0:43:32;1.22;96.50;21.42;308;24.14;312;-57;Ok
08/03/2024;0:45:22;1.17;96.50;20.92;305;24.14;309;-57;Ok
08/03/2024;0:47:15;1.06;96.20;22.53;303;22.53;302;-57;Ok
08/03/2024;0:48:07;1.06;96.20;25.75;306;27.36;306;-57;Ok
08/03/2024;0:49:57;1.00;96.30;22.80;306;24.14;305;-57;Ok
08/03/2024;0:51:47;1.00;96.40;22.99;306;25.75;312;-57;Ok
08/03/2024;0:53:37;1.00;96.40;20.92;308;22.53;313;-57;Ok
08/03/2024;0:54:46;1.06;96.40;19.31;307;20.92;306;-57;Ok
08/03/2024;0:57:17;1.01;96.40;19.81;302;20.92;304;-57;Ok
08/03/2024;0:58:15;1.00;96.50;16.90;303;17.70;306;-57;Ok
08/03/2024;1:00:02;1.06;96.40;16.20;305;17.70;312;-57;Ok
08/03/2024;1:01:52;1.06;96.40;14.48;306;16.09;302;-57;Ok
08/03/2024;1:03:42;1.00;96.40;15.29;302;17.70;301;-57;Ok
08/03/2024;1:05:32;0.97;96.40;16.82;304;19.31;305;-57;Ok
08/03/2024;1:08:17;0.94;96.40;15.66;300;17.70;302;-57;Ok
08/03/2024;1:10:18;0.89;96.40;13.84;301;14.48;304;-57;Ok
08/03/2024;1:12:00;0.89;96.40;13.68;299;14.48;298;-57;Ok
08/03/2024;1:13:47;0.92;96.40;13.10;294;16.09;302;-57;Ok
08/03/2024;1:15:37;0.94;96.50;13.41;305;14.48;309;-57;Ok
08/03/2024;1:17:27;0.97;96.50;14.00;297;16.09;304;-57;Ok
08/03/2024;1:19:17;1.00;96.50;17.70;304;19.31;309;-57;Ok
08/03/2024;1:22:02;1.00;96.50;18.51;305;20.92;308;-57;Ok
08/03/2024;1:22:57;1.00;96.50;18.11;305;19.31;308;-57;Ok
08/03/2024;1:24:50;1.06;96.40;18.51;311;19.31;317;-57;Ok
08/03/2024;1:27:35;1.17;96.50;19.31;308;20.92;312;-57;Ok
08/03/2024;1:29:23;1.22;96.70;17.36;307;17.70;316;-56;Ok
08/03/2024;1:31:13;1.19;96.40;17.22;307;19.31;301;-57;Ok
08/03/2024;1:32:21;1.17;96.50;16.09;299;17.70;305;-57;Ok
08/03/2024;1:33:58;1.24;96.60;18.45;306;20.92;312;-57;Ok
08/03/2024;1:35:48;1.22;96.60;16.68;305;17.70;301;-57;Ok
08/03/2024;1:37:40;1.22;96.40;20.92;313;20.92;314;-57;Ok
08/03/2024;1:39:28;1.17;96.40;18.99;316;19.31;316;-57;Ok
08/03/2024;1:42:13;1.17;96.40;17.01;313;19.31;313;-57;Ok
08/03/2024;1:44:03;1.17;96.40;17.12;314;17.70;313;-57;Ok
08/03/2024;1:45:53;1.17;96.40;16.46;317;17.70;326;-57;Ok
08/03/2024;1:47:46;1.22;96.40;15.29;311;16.09;310;-57;Ok
08/03/2024;1:49:35;1.28;96.70;18.51;310;19.31;308;-57;Ok
08/03/2024;1:51:23;1.33;96.70;14.48;304;16.09;304;-57;Ok
08/03/2024;1:53:13;1.28;96.60;12.55;313;12.87;313;-56;Ok
08/03/2024;1:55:58;1.22;96.60;13.31;301;16.09;302;-57;Ok
08/03/2024;1:57:06;1.22;96.60;16.90;302;17.70;301;-57;Ok
08/03/2024;2:00:33;1.22;96.60;16.63;294;17.70;291;-57;Ok
08/03/2024;2:02:23;1.28;96.70;14.79;294;19.31;298;-57;Ok
08/03/2024;2:04:15;1.28;96.60;14.48;290;14.48;296;-57;Ok
08/03/2024;2:06:05;1.28;96.60;12.07;296;12.87;306;-57;Ok
08/03/2024;2:08:48;1.28;96.60;11.85;286;14.48;294;-57;Ok
08/03/2024;2:09:56;1.28;96.60;12.07;287;12.87;290;-57;Ok
08/03/2024;2:12:28;1.31;96.60;9.66;275;11.27;278;-57;Ok
08/03/2024;2:13:26;1.33;96.60;12.07;286;12.87;287;-57;Ok
08/03/2024;2:15:16;1.33;96.70;9.66;290;9.66;291;-57;Ok
08/03/2024;2:17:03;1.33;96.60;8.85;297;9.66;297;-57;Ok
08/03/2024;2:18:53;1.39;96.60;8.37;303;9.66;300;-57;Ok
08/03/2024;2:20:43;1.33;96.60;9.33;303;11.27;296;-57;Ok
08/03/2024;2:23:28;1.33;96.60;8.85;300;9.66;310;-57;Ok
08/03/2024;2:25:18;1.31;96.60;11.05;307;12.87;309;-57;Ok
08/03/2024;2:26:27;1.28;96.60;11.27;307;11.27;305;-57;Ok
08/03/2024;2:28:58;1.28;96.60;8.58;291;11.27;286;-57;Ok
08/03/2024;2:30:48;1.22;96.60;10.19;305;11.27;309;-57;Ok
08/03/2024;2:33:30;1.22;-1.00;8.18;296;11.27;306;-57;Ok
08/03/2024;2:36:18;1.22;96.40;11.00;311;12.87;309;-57;Ok
08/03/2024;2:38:08;1.17;96.30;10.86;321;11.27;316;-57;Ok
08/03/2024;2:39:17;1.17;96.30;10.46;321;11.27;321;-57;Ok
