13-3-2024;0:0:10;2.67;93.20;14.97;112;17.70;351;-51;Ok
13-3-2024;0:2:8;2.61;93.30;17.06;13;19.31;9;-51;Ok
13-3-2024;0:6:3;2.54;93.40;17.50;10;20.92;11;-51;Ok
13-3-2024;0:8:3;2.56;93.40;20.92;9;20.92;9;-51;Ok
13-3-2024;0:9:58;2.53;93.50;17.17;306;19.31;9;-52;Ok
13-3-2024;0:12:7;2.50;93.50;16.42;76;17.70;9;-51;Ok
13-3-2024;0:13:53;2.50;93.50;17.17;195;20.92;351;-52;Ok
13-3-2024;0:15:50;2.50;93.50;17.24;106;19.31;9;-51;Ok
13-3-2024;0:17:4;2.50;93.50;17.17;123;19.31;11;-52;Ok
13-3-2024;0:19:45;2.44;93.80;20.30;111;22.53;9;-50;Ok
13-3-2024;0:21:46;2.50;93.70;16.90;12;17.70;9;-51;Ok
13-3-2024;0:24:39;2.44;93.80;13.46;164;19.31;42;-52;Ok
13-3-2024;0:27:35;2.44;93.90;13.95;65;14.48;346;-51;Ok
13-3-2024;0:29:33;2.42;93.90;18.19;178;20.92;9;-51;Ok
13-3-2024;0:31:30;2.42;94.00;13.61;162;16.09;9;-52;Ok
13-3-2024;0:33:28;2.42;94.00;13.59;84;16.09;9;-52;Ok
13-3-2024;0:35:25;2.44;94.10;16.09;10;16.09;9;-52;Ok
13-3-2024;0:36:27;2.44;94.20;12.87;11;12.87;13;-51;Ok
13-3-2024;0:38:21;2.44;94.20;11.84;320;12.87;351;-51;Ok
13-3-2024;0:40:19;2.44;94.20;16.09;233;17.70;345;-52;Ok
13-3-2024;0:42:19;2.44;94.30;13.68;9;14.48;9;-51;Ok
13-3-2024;0:45:13;2.50;94.30;17.43;123;19.31;351;-51;Ok
13-3-2024;0:48:21;2.43;94.40;16.09;266;17.70;10;-51;Ok
13-3-2024;0:49:20;2.44;94.40;14.48;10;14.48;11;-51;Ok
13-3-2024;0:50:18;2.44;94.20;16.09;342;17.70;340;-51;Ok
13-3-2024;0:52:7;2.44;94.30;16.90;9;17.70;9;-52;Ok
13-3-2024;0:54:2;2.44;94.30;14.75;291;16.09;348;-52;Ok
13-3-2024;0:56:2;2.39;94.30;14.48;180;14.48;9;-51;Ok
13-3-2024;0:57:57;2.36;94.30;15.07;346;16.09;351;-51;Ok
13-3-2024;1:0:9;2.33;94.40;14.89;265;16.09;351;-51;Ok
13-3-2024;1:1:52;2.35;94.40;11.87;235;14.48;351;-51;Ok
13-3-2024;1:4:16;2.33;-1.00;11.27;347;12.87;351;-51;Ok
13-3-2024;1:6:45;2.43;94.70;12.19;340;14.48;341;-50;Ok
13-3-2024;1:8:43;2.44;94.70;14.75;335;16.09;341;-50;Ok
13-3-2024;1:10:40;2.56;94.90;15.02;339;16.09;348;-51;Ok
13-3-2024;1:12:38;2.56;94.80;15.36;308;16.09;329;-51;Ok
13-3-2024;1:14:35;2.53;94.70;15.65;341;19.31;346;-52;Ok
13-3-2024;1:17:32;2.56;94.80;17.47;331;22.53;326;-52;Ok
13-3-2024;1:19:32;2.56;94.90;20.92;321;22.53;324;-51;Ok
13-3-2024;1:21:27;2.56;94.90;22.24;327;24.14;332;-51;Ok
13-3-2024;1:24:23;2.50;94.90;15.86;327;16.09;342;-51;Ok
13-3-2024;1:26:20;2.50;95.00;16.82;336;19.31;344;-52;Ok
13-3-2024;1:28:18;2.50;95.00;14.48;335;16.09;332;-52;Ok
13-3-2024;1:30:16;2.50;95.10;16.09;333;17.70;332;-51;Ok
13-3-2024;1:32:13;2.50;95.10;17.70;344;19.31;342;-51;Ok
13-3-2024;1:34:37;2.50;95.10;14.28;338;16.09;336;-51;Ok
13-3-2024;1:36:8;2.53;95.00;15.20;337;17.70;338;-52;Ok
13-3-2024;1:38:17;2.56;95.00;17.70;345;19.31;351;-51;Ok
13-3-2024;1:40:3;2.56;95.00;15.02;342;16.09;337;-52;Ok
13-3-2024;1:42:45;2.56;-1.00;16.09;337;19.31;342;-52;Ok
13-3-2024;1:44:57;2.57;95.10;15.29;261;17.70;351;-52;Ok
13-3-2024;1:46:54;2.56;95.00;11.67;345;12.87;338;-52;Ok
13-3-2024;1:49:4;2.50;95.00;10.41;319;11.27;340;-52;Ok
13-3-2024;1:50:49;2.47;95.10;11.67;345;12.87;344;-52;Ok
13-3-2024;1:51:48;2.50;95.10;13.52;348;14.48;348;-52;Ok
13-3-2024;1:54:44;2.54;95.20;16.80;335;20.92;336;-52;Ok
13-3-2024;1:57:41;2.56;95.20;16.63;344;17.70;351;-51;Ok
13-3-2024;2:0:37;2.61;95.30;16.45;330;17.70;326;-51;Ok
13-3-2024;2:2:37;2.56;95.40;18.51;341;19.31;341;-51;Ok
13-3-2024;2:3:48;2.61;95.40;17.70;336;17.70;341;-51;Ok
13-3-2024;2:5:31;2.56;95.40;13.77;329;14.48;334;-52;Ok
13-3-2024;2:7:28;2.50;95.30;14.48;343;16.09;340;-51;Ok
13-3-2024;2:11:23;2.56;95.40;15.29;327;17.70;321;-52;Ok
13-3-2024;2:13:21;2.56;95.50;18.00;329;20.92;342;-52;Ok
13-3-2024;2:16:17;2.56;95.40;15.89;311;19.31;328;-52;Ok
13-3-2024;2:18:15;2.52;95.50;14.48;333;17.70;330;-52;Ok
13-3-2024;2:20:12;2.56;95.50;18.02;343;19.31;349;-52;Ok
13-3-2024;2:23:8;2.52;95.50;16.78;333;19.31;337;-52;Ok
13-3-2024;2:26:5;2.47;95.60;17.22;329;19.31;332;-52;Ok
13-3-2024;2:29:1;2.44;95.50;15.20;334;17.70;346;-52;Ok
13-3-2024;2:30:3;2.44;95.60;16.90;338;17.70;342;-52;Ok
13-3-2024;2:32:9;2.44;95.60;14.89;329;16.09;336;-52;Ok
13-3-2024;2:33:55;2.44;95.40;15.02;334;16.09;329;-52;Ok
13-3-2024;2:36:4;2.50;95.60;15.13;342;16.09;340;-52;Ok
13-3-2024;2:37:50;2.50;95.50;16.21;303;17.70;326;-52;Ok
13-3-2024;2:38:48;2.50;95.50;13.95;332;14.48;348;-52;Ok
13-3-2024;2:41:1;2.50;95.60;16.50;346;17.70;348;-52;Ok
13-3-2024;2:42:55;2.49;95.60;16.60;341;19.31;348;-51;Ok
13-3-2024;2:44:41;2.44;95.50;16.39;336;19.31;333;-52;Ok
13-3-2024;2:45:43;2.44;95.50;14.48;343;16.09;340;-52;Ok
13-3-2024;2:48:36;2.47;95.60;16.70;216;19.31;9;-52;Ok
13-3-2024;2:51:27;2.44;-1.00;17.03;342;19.31;351;-53;Ok
13-3-2024;2:54:12;2.44;-1.00;12.13;340;14.48;341;-52;Ok
13-3-2024;2:56:26;2.37;95.30;10.96;304;12.87;351;-52;Ok
13-3-2024;2:58:24;2.37;95.30;14.81;336;19.31;333;-52;Ok
13-3-2024;3:1:23;2.33;95.60;16.09;344;17.70;340;-52;Ok
13-3-2024;3:3:17;2.33;95.60;16.63;341;17.70;341;-53;Ok
13-3-2024;3:5:18;2.28;95.40;11.27;344;11.27;344;-53;Ok
13-3-2024;3:7:12;2.28;95.40;17.56;336;19.31;341;-52;Ok
13-3-2024;3:9:25;2.33;95.60;17.70;263;19.31;351;-52;Ok
13-3-2024;3:12:6;2.31;95.60;18.62;338;20.92;341;-52;Ok
13-3-2024;3:14:7;2.22;95.60;13.68;349;14.48;351;-53;Ok
13-3-2024;3:16:4;2.22;95.60;13.68;339;14.48;337;-53;Ok
13-3-2024;3:17:59;2.22;95.60;17.43;335;19.31;336;-53;Ok
13-3-2024;3:19:56;2.22;95.70;18.67;340;20.92;349;-53;Ok
13-3-2024;3:21:54;2.19;95.60;15.65;342;17.70;341;-53;Ok
13-3-2024;3:23:51;2.17;95.50;16.68;344;17.70;351;-54;Ok
13-3-2024;3:26:0;2.17;95.40;14.05;337;17.70;340;-53;Ok
13-3-2024;3:27:46;2.11;95.50;15.69;341;17.70;348;-54;Ok
13-3-2024;3:29:47;2.11;95.50;14.48;349;14.48;348;-53;Ok
13-3-2024;3:31:41;2.08;95.50;16.27;306;20.92;351;-53;Ok
13-3-2024;3:32:43;2.06;95.50;17.17;339;17.70;338;-53;Ok
13-3-2024;3:34:37;2.06;95.50;17.70;346;19.31;346;-53;Ok
13-3-2024;3:36:35;2.06;95.50;15.29;341;17.70;345;-54;Ok
13-3-2024;3:38:32;2.06;95.60;15.83;340;16.09;338;-53;Ok
13-3-2024;3:41:29;2.06;95.50;16.63;272;19.31;351;-54;Ok
13-3-2024;3:44:4;2.06;95.50;14.94;346;16.09;345;-53;Ok
13-3-2024;3:45:24;2.03;95.60;15.69;340;17.70;348;-53;Ok
13-3-2024;3:47:33;2.00;95.70;14.48;342;16.09;341;-54;Ok
13-3-2024;3:49:19;2.00;95.70;15.10;345;16.09;351;-53;Ok
13-3-2024;3:51:16;2.00;95.70;16.36;342;17.70;336;-54;Ok
13-3-2024;3:52:30;2.00;95.70;18.11;340;19.31;342;-53;Ok
13-3-2024;3:54:13;2.00;95.70;14.34;340;16.09;346;-53;Ok
13-3-2024;3:56:10;1.94;95.70;18.51;338;20.92;338;-53;Ok
13-3-2024;3:57:21;2.00;95.70;14.08;344;14.48;349;-52;Ok
13-3-2024;4:0:5;1.94;95.70;18.88;325;20.92;351;-53;Ok
13-3-2024;4:1:4;1.94;95.70;16.42;345;17.70;342;-53;Ok
13-3-2024;4:3:1;1.94;95.60;18.24;341;19.31;341;-54;Ok
13-3-2024;4:4:59;1.94;95.80;19.31;312;20.92;346;-53;Ok
13-3-2024;4:6:56;1.97;95.90;19.02;338;19.31;345;-54;Ok
13-3-2024;4:9:53;1.94;95.60;17.57;336;19.31;340;-54;Ok
13-3-2024;4:10:54;1.94;95.70;18.91;340;20.92;337;-52;Ok
13-3-2024;4:12:49;1.94;95.70;17.22;340;20.92;342;-53;Ok
13-3-2024;4:14:46;1.94;95.90;18.60;342;20.92;345;-53;Ok
13-3-2024;4:16:47;1.94;95.70;18.24;350;19.31;349;-52;Ok
13-3-2024;4:18:41;1.94;95.70;18.73;222;20.92;351;-53;Ok
13-3-2024;4:21:38;1.94;95.70;19.31;317;20.92;351;-53;Ok
13-3-2024;4:23:35;1.94;95.70;16.09;233;22.53;351;-54;Ok
13-3-2024;4:25:33;1.94;95.70;18.00;253;20.92;345;-53;Ok
13-3-2024;4:28:29;1.94;95.90;17.17;341;19.31;336;-54;Ok
13-3-2024;4:31:25;2.00;95.90;19.71;264;22.53;349;-53;Ok
13-3-2024;4:33:23;1.94;95.90;16.97;316;19.31;351;-53;Ok
13-3-2024;4:34:24;2.00;95.90;20.92;347;20.92;346;-53;Ok
13-3-2024;4:35:35;1.94;95.90;17.70;347;17.70;349;-53;Ok
13-3-2024;4:38:17;1.96;95.90;18.69;164;20.92;11;-53;Ok
13-3-2024;4:39:15;1.94;95.90;17.30;265;17.70;351;-54;Ok
13-3-2024;4:42:12;1.94;95.90;14.78;41;17.70;17;-54;Ok
13-3-2024;4:44:9;1.94;95.90;18.51;67;20.92;15;-54;Ok
13-3-2024;4:47:5;1.94;95.70;18.51;248;20.92;346;-53;Ok
13-3-2024;4:50:5;1.94;95.70;21.73;345;22.53;344;-53;Ok
13-3-2024;4:51:59;1.94;96.00;20.23;249;22.53;9;-54;Ok
13-3-2024;4:53:57;1.94;95.70;18.21;281;22.53;348;-54;Ok
13-3-2024;4:56:44;1.94;95.70;20.92;252;22.53;351;-53;Ok
13-3-2024;4:59:2;1.94;96.00;19.54;298;20.92;348;-52;Ok
13-3-2024;5:0:48;1.94;95.70;15.13;145;17.70;351;-53;Ok
13-3-2024;5:3:44;1.94;95.70;13.95;9;16.09;9;-52;Ok
13-3-2024;5:5:42;1.86;95.60;15.69;30;19.31;9;-53;Ok
13-3-2024;5:8:38;1.83;95.60;16.09;12;17.70;13;-53;Ok
13-3-2024;5:10:38;1.78;95.70;16.90;15;17.70;21;-53;Ok
13-3-2024;5:11:34;1.78;95.70;15.45;16;16.09;17;-54;Ok
